Treatment,Replica,FOV,Time,CellCount,CellArea,NucleusArea,mRNA_nucleus,mRNA_cytosol
Drug8_1000nM,rep1,FOV6,5,1,7446,2826,0.0,9.0
Drug8_1000nM,rep1,FOV6,5,2,8233,2916,0.0,7.0
Drug8_1000nM,rep1,FOV6,5,3,7588,3111,0.0,7.0
Drug8_1000nM,rep1,FOV6,5,4,8309,2833,0.0,11.0
Drug8_1000nM,rep1,FOV6,5,5,6714,2829,0.0,9.0
Drug8_1000nM,rep1,FOV6,5,6,8110,2791,0.0,1.0
Drug8_1000nM,rep1,FOV6,5,7,8047,6684,2.0,0.0
Drug8_1000nM,rep1,FOV6,5,8,7342,2814,0.0,0.0
Drug8_1000nM,rep1,FOV6,6,1,7359,2756,0.0,2.0
Drug8_1000nM,rep1,FOV6,6,2,8183,2865,0.0,1.0
Drug8_1000nM,rep1,FOV6,6,3,7587,3044,0.0,13.0
Drug8_1000nM,rep1,FOV6,6,4,8419,2792,0.0,14.0
Drug8_1000nM,rep1,FOV6,6,5,6611,2923,0.0,4.0
Drug8_1000nM,rep1,FOV6,6,6,8140,2825,0.0,2.0
Drug8_1000nM,rep1,FOV6,6,7,8028,6998,2.0,0.0
Drug8_1000nM,rep1,FOV6,6,8,7405,2796,0.0,0.0
Drug8_1000nM,rep1,FOV6,7,1,7454,2809,0.0,1.0
Drug8_1000nM,rep1,FOV6,7,2,8208,2854,0.0,0.0
Drug8_1000nM,rep1,FOV6,7,3,7639,3009,0.0,19.0
Drug8_1000nM,rep1,FOV6,7,4,8353,2873,0.0,15.0
Drug8_1000nM,rep1,FOV6,7,5,6657,2955,0.0,2.0
Drug8_1000nM,rep1,FOV6,7,6,8086,2792,0.0,3.0
Drug8_1000nM,rep1,FOV6,7,7,8085,6932,2.0,0.0
Drug8_1000nM,rep1,FOV6,7,8,7461,2787,0.0,0.0
Drug8_1000nM,rep1,FOV6,8,1,7323,2802,0.0,2.0
Drug8_1000nM,rep1,FOV6,8,2,8224,2835,0.0,0.0
Drug8_1000nM,rep1,FOV6,8,3,7664,2965,0.0,13.0
Drug8_1000nM,rep1,FOV6,8,4,8360,2985,0.0,12.0
Drug8_1000nM,rep1,FOV6,8,5,6518,2812,0.0,0.0
Drug8_1000nM,rep1,FOV6,8,6,8108,2810,0.0,1.0
Drug8_1000nM,rep1,FOV6,8,7,8078,6920,2.0,0.0
Drug8_1000nM,rep1,FOV6,8,8,7505,2770,0.0,0.0
Drug8_1000nM,rep1,FOV6,9,1,8206,2827,0.0,0.0
Drug8_1000nM,rep1,FOV6,9,2,7716,2945,0.0,13.0
Drug8_1000nM,rep1,FOV6,9,3,8456,2836,0.0,10.0
Drug8_1000nM,rep1,FOV6,9,4,6557,2872,0.0,0.0
Drug8_1000nM,rep1,FOV6,9,5,8188,6983,2.0,0.0
Drug8_1000nM,rep1,FOV6,9,6,7364,2766,0.0,0.0
Drug8_1000nM,rep1,FOV6,10,1,8105,2909,0.0,0.0
Drug8_1000nM,rep1,FOV6,10,2,7718,3042,0.0,20.0
Drug8_1000nM,rep1,FOV6,10,3,6344,2990,0.0,0.0
Drug8_1000nM,rep1,FOV6,10,4,8074,6916,2.0,0.0
Drug8_1000nM,rep1,FOV6,10,5,7374,2831,0.0,0.0
Drug8_1000nM,rep1,FOV6,11,1,8003,2850,0.0,0.0
Drug8_1000nM,rep1,FOV6,11,2,7730,2959,0.0,7.0
Drug8_1000nM,rep1,FOV6,11,3,6369,3006,0.0,0.0
Drug8_1000nM,rep1,FOV6,11,4,8095,6798,2.0,0.0
Drug8_1000nM,rep1,FOV6,11,5,7187,2799,0.0,0.0
Drug8_1000nM,rep1,FOV6,12,1,7904,2876,0.0,0.0
Drug8_1000nM,rep1,FOV6,12,2,7717,3001,0.0,9.0
Drug8_1000nM,rep1,FOV6,12,3,6688,2862,0.0,0.0
Drug8_1000nM,rep1,FOV6,12,4,8111,6839,2.0,0.0
Drug8_1000nM,rep1,FOV6,12,5,7690,2824,0.0,1.0
Drug8_1000nM,rep1,FOV6,13,1,7950,2894,0.0,0.0
Drug8_1000nM,rep1,FOV6,13,2,7715,3019,0.0,9.0
Drug8_1000nM,rep1,FOV6,13,3,6631,2867,0.0,0.0
Drug8_1000nM,rep1,FOV6,13,4,8053,5317,2.0,0.0
Drug8_1000nM,rep1,FOV6,13,5,7634,2847,0.0,15.0
Drug8_1000nM,rep1,FOV6,14,1,8140,2896,0.0,1.0
Drug8_1000nM,rep1,FOV6,14,2,7709,3093,0.0,13.0
Drug8_1000nM,rep1,FOV6,14,3,8006,4235,1.0,3.0
Drug8_1000nM,rep1,FOV6,14,4,7532,2972,0.0,17.0
Drug8_1000nM,rep1,FOV6,15,1,8297,2865,0.0,12.0
Drug8_1000nM,rep1,FOV6,15,2,7788,4639,1.0,0.0
Drug8_1000nM,rep1,FOV6,15,3,8082,3188,0.0,6.0
Drug8_1000nM,rep1,FOV6,15,4,7643,2976,0.0,11.0
Drug8_1000nM,rep1,FOV6,16,1,8265,2884,0.0,16.0
Drug8_1000nM,rep1,FOV6,16,2,7761,6229,2.0,0.0
Drug8_1000nM,rep1,FOV6,16,3,7995,2964,0.0,12.0
Drug8_1000nM,rep1,FOV6,16,4,7626,2951,0.0,15.0
Drug8_1000nM,rep1,FOV6,17,1,8349,2874,0.0,7.0
Drug8_1000nM,rep1,FOV6,17,2,7772,5087,2.0,0.0
Drug8_1000nM,rep1,FOV6,17,3,8000,2997,0.0,11.0
Drug8_1000nM,rep1,FOV6,17,4,7570,2900,0.0,13.0
Drug8_1000nM,rep1,FOV6,18,1,8325,3388,2.0,0.0
Drug8_1000nM,rep1,FOV6,18,2,7720,4764,2.0,0.0
Drug8_1000nM,rep1,FOV6,18,3,7992,3106,0.0,4.0
Drug8_1000nM,rep1,FOV6,18,4,7469,2839,0.0,10.0
Drug8_1000nM,rep1,FOV6,19,1,8358,3557,2.0,0.0
Drug8_1000nM,rep1,FOV6,19,2,7724,4242,2.0,0.0
Drug8_1000nM,rep1,FOV6,19,3,7950,2944,1.0,0.0
Drug8_1000nM,rep1,FOV6,19,4,7589,2999,0.0,10.0
Drug8_1000nM,rep1,FOV6,20,1,8384,3919,2.0,0.0
Drug8_1000nM,rep1,FOV6,20,2,7748,3247,1.0,2.0
Drug8_1000nM,rep1,FOV6,20,3,7899,2781,0.0,13.0
Drug8_1000nM,rep1,FOV6,20,4,7611,3479,1.0,3.0
