Treatment,Replica,FOV,Time,CellCount,CellArea,NucleusArea,mRNA_nucleus,mRNA_cytosol
Drug10_1000nM,rep2,FOV3,4,3,8217,2667,0.0,14.0
Drug10_1000nM,rep2,FOV3,4,4,7061,3303,2.0,0.0
Drug10_1000nM,rep2,FOV3,4,5,3473,2676,0.0,0.0
Drug10_1000nM,rep2,FOV3,4,6,7244,2583,0.0,0.0
Drug10_1000nM,rep2,FOV3,4,7,6937,2933,0.0,0.0
Drug10_1000nM,rep2,FOV3,4,8,7641,2732,0.0,15.0
Drug10_1000nM,rep2,FOV3,4,9,7350,3032,0.0,14.0
Drug10_1000nM,rep2,FOV3,4,10,7315,2616,0.0,1.0
Drug10_1000nM,rep2,FOV3,4,11,7953,2876,0.0,10.0
Drug10_1000nM,rep2,FOV3,4,12,7033,4281,1.0,0.0
Drug10_1000nM,rep2,FOV3,5,1,7300,2488,0.0,0.0
Drug10_1000nM,rep2,FOV3,5,2,8124,2757,0.0,1.0
Drug10_1000nM,rep2,FOV3,5,3,8287,2519,0.0,0.0
Drug10_1000nM,rep2,FOV3,5,4,7086,2548,0.0,1.0
Drug10_1000nM,rep2,FOV3,5,5,5747,2802,0.0,0.0
Drug10_1000nM,rep2,FOV3,5,6,7479,2594,0.0,0.0
Drug10_1000nM,rep2,FOV3,5,7,7067,2894,0.0,0.0
Drug10_1000nM,rep2,FOV3,5,8,7723,2622,0.0,0.0
Drug10_1000nM,rep2,FOV3,5,9,7400,2885,0.0,0.0
Drug10_1000nM,rep2,FOV3,5,10,7322,2607,0.0,0.0
Drug10_1000nM,rep2,FOV3,5,11,7943,2805,0.0,0.0
Drug10_1000nM,rep2,FOV3,5,12,7086,2714,0.0,4.0
Drug10_1000nM,rep2,FOV3,6,1,7363,2506,0.0,0.0
Drug10_1000nM,rep2,FOV3,6,2,7967,2688,0.0,0.0
Drug10_1000nM,rep2,FOV3,6,3,8168,2494,0.0,0.0
Drug10_1000nM,rep2,FOV3,6,4,7077,2801,0.0,0.0
Drug10_1000nM,rep2,FOV3,6,5,7583,2553,0.0,0.0
Drug10_1000nM,rep2,FOV3,6,6,7126,2877,0.0,0.0
Drug10_1000nM,rep2,FOV3,6,7,7640,2653,0.0,0.0
Drug10_1000nM,rep2,FOV3,6,8,7402,2911,0.0,1.0
Drug10_1000nM,rep2,FOV3,6,9,7442,2602,0.0,0.0
Drug10_1000nM,rep2,FOV3,6,10,7154,2736,0.0,1.0
Drug10_1000nM,rep2,FOV3,7,1,7395,2472,0.0,0.0
Drug10_1000nM,rep2,FOV3,7,2,8010,2656,0.0,0.0
Drug10_1000nM,rep2,FOV3,7,3,8114,2509,0.0,0.0
Drug10_1000nM,rep2,FOV3,7,4,6900,2829,0.0,0.0
Drug10_1000nM,rep2,FOV3,7,5,7531,2549,0.0,0.0
Drug10_1000nM,rep2,FOV3,7,6,6998,2900,0.0,0.0
Drug10_1000nM,rep2,FOV3,7,7,7770,2664,0.0,0.0
Drug10_1000nM,rep2,FOV3,7,8,7327,2814,0.0,0.0
Drug10_1000nM,rep2,FOV3,7,9,7364,2677,0.0,0.0
Drug10_1000nM,rep2,FOV3,7,10,7073,2664,0.0,0.0
Drug10_1000nM,rep2,FOV3,8,1,7416,2526,0.0,0.0
Drug10_1000nM,rep2,FOV3,8,2,8014,2677,0.0,0.0
Drug10_1000nM,rep2,FOV3,8,3,8174,2509,0.0,0.0
Drug10_1000nM,rep2,FOV3,8,4,7510,2527,0.0,1.0
Drug10_1000nM,rep2,FOV3,8,5,7052,2878,0.0,0.0
Drug10_1000nM,rep2,FOV3,8,6,7700,2644,0.0,0.0
Drug10_1000nM,rep2,FOV3,8,7,7299,2868,0.0,0.0
Drug10_1000nM,rep2,FOV3,8,8,7362,2631,0.0,0.0
Drug10_1000nM,rep2,FOV3,8,9,6905,2678,0.0,0.0
Drug10_1000nM,rep2,FOV3,9,1,7356,2500,0.0,0.0
Drug10_1000nM,rep2,FOV3,9,2,7920,2697,0.0,0.0
Drug10_1000nM,rep2,FOV3,9,3,8109,2480,0.0,0.0
Drug10_1000nM,rep2,FOV3,9,4,7523,2529,0.0,0.0
Drug10_1000nM,rep2,FOV3,9,5,7174,2970,0.0,0.0
Drug10_1000nM,rep2,FOV3,9,6,7757,2628,0.0,0.0
Drug10_1000nM,rep2,FOV3,9,7,7431,2872,0.0,0.0
Drug10_1000nM,rep2,FOV3,9,8,7490,2623,0.0,0.0
Drug10_1000nM,rep2,FOV3,9,9,6996,2652,0.0,0.0
Drug10_1000nM,rep2,FOV3,10,1,7450,2543,0.0,0.0
Drug10_1000nM,rep2,FOV3,10,2,7937,2678,0.0,0.0
Drug10_1000nM,rep2,FOV3,10,3,8173,2534,0.0,0.0
Drug10_1000nM,rep2,FOV3,10,4,7555,2573,0.0,0.0
Drug10_1000nM,rep2,FOV3,10,5,7057,2871,0.0,0.0
Drug10_1000nM,rep2,FOV3,10,6,7645,2603,0.0,0.0
Drug10_1000nM,rep2,FOV3,10,7,7335,2843,0.0,0.0
Drug10_1000nM,rep2,FOV3,10,8,7479,2664,0.0,0.0
Drug10_1000nM,rep2,FOV3,10,9,7020,2704,0.0,0.0
Drug10_1000nM,rep2,FOV3,11,1,7445,2582,0.0,1.0
Drug10_1000nM,rep2,FOV3,11,2,8141,2701,0.0,0.0
Drug10_1000nM,rep2,FOV3,11,3,8085,2497,0.0,0.0
Drug10_1000nM,rep2,FOV3,11,4,7538,2562,0.0,0.0
Drug10_1000nM,rep2,FOV3,11,5,7088,2903,0.0,0.0
Drug10_1000nM,rep2,FOV3,11,6,7712,2641,0.0,0.0
Drug10_1000nM,rep2,FOV3,11,7,7243,2827,0.0,0.0
Drug10_1000nM,rep2,FOV3,11,8,7480,2651,0.0,0.0
Drug10_1000nM,rep2,FOV3,11,9,7086,2643,0.0,0.0
Drug10_1000nM,rep2,FOV3,12,1,7409,2500,0.0,0.0
Drug10_1000nM,rep2,FOV3,12,2,8065,2643,0.0,0.0
Drug10_1000nM,rep2,FOV3,12,3,8324,2495,0.0,0.0
Drug10_1000nM,rep2,FOV3,12,4,7484,2527,0.0,0.0
Drug10_1000nM,rep2,FOV3,12,5,7062,2904,0.0,0.0
Drug10_1000nM,rep2,FOV3,12,6,7542,2634,0.0,0.0
Drug10_1000nM,rep2,FOV3,12,7,7366,2815,0.0,1.0
Drug10_1000nM,rep2,FOV3,12,8,7493,2661,0.0,0.0
Drug10_1000nM,rep2,FOV3,12,9,7031,2718,0.0,0.0
Drug10_1000nM,rep2,FOV3,13,1,7474,2520,0.0,0.0
Drug10_1000nM,rep2,FOV3,13,2,8201,2508,0.0,0.0
Drug10_1000nM,rep2,FOV3,13,3,7656,2493,0.0,0.0
Drug10_1000nM,rep2,FOV3,13,4,7157,2867,0.0,0.0
Drug10_1000nM,rep2,FOV3,13,5,7607,2598,0.0,0.0
Drug10_1000nM,rep2,FOV3,13,6,7298,2805,0.0,0.0
Drug10_1000nM,rep2,FOV3,13,7,7400,2602,0.0,0.0
Drug10_1000nM,rep2,FOV3,13,8,7102,2664,0.0,0.0
Drug10_1000nM,rep2,FOV3,14,1,7267,2520,0.0,0.0
Drug10_1000nM,rep2,FOV3,14,2,8118,2498,0.0,0.0
Drug10_1000nM,rep2,FOV3,14,3,7453,2591,0.0,0.0
Drug10_1000nM,rep2,FOV3,14,4,7017,2970,0.0,0.0
Drug10_1000nM,rep2,FOV3,14,5,7680,2624,0.0,0.0
Drug10_1000nM,rep2,FOV3,14,6,7093,2874,0.0,0.0
Drug10_1000nM,rep2,FOV3,14,7,7480,2604,0.0,0.0
Drug10_1000nM,rep2,FOV3,14,8,7108,2716,0.0,0.0
Drug10_1000nM,rep2,FOV3,15,1,7445,2536,0.0,0.0
Drug10_1000nM,rep2,FOV3,15,2,8206,2517,0.0,0.0
Drug10_1000nM,rep2,FOV3,15,3,7541,2483,0.0,0.0
Drug10_1000nM,rep2,FOV3,15,4,7143,2967,0.0,1.0
Drug10_1000nM,rep2,FOV3,15,5,7745,2590,0.0,0.0
Drug10_1000nM,rep2,FOV3,15,6,7268,2828,0.0,0.0
Drug10_1000nM,rep2,FOV3,15,7,7534,2641,0.0,0.0
Drug10_1000nM,rep2,FOV3,15,8,7097,2654,0.0,0.0
Drug10_1000nM,rep2,FOV3,16,1,7400,2544,0.0,1.0
Drug10_1000nM,rep2,FOV3,16,2,8259,2488,0.0,0.0
Drug10_1000nM,rep2,FOV3,16,3,7411,2470,0.0,0.0
Drug10_1000nM,rep2,FOV3,16,4,7124,2966,0.0,6.0
Drug10_1000nM,rep2,FOV3,16,5,7632,2650,0.0,0.0
Drug10_1000nM,rep2,FOV3,16,6,7342,2841,0.0,0.0
Drug10_1000nM,rep2,FOV3,16,7,7502,2670,0.0,0.0
Drug10_1000nM,rep2,FOV3,17,1,7468,2539,0.0,0.0
Drug10_1000nM,rep2,FOV3,17,2,8090,2464,0.0,0.0
Drug10_1000nM,rep2,FOV3,17,3,7497,2484,0.0,0.0
Drug10_1000nM,rep2,FOV3,17,4,7153,2996,0.0,2.0
Drug10_1000nM,rep2,FOV3,17,5,7618,2607,0.0,0.0
Drug10_1000nM,rep2,FOV3,17,6,7247,2804,0.0,0.0
Drug10_1000nM,rep2,FOV3,17,7,7392,2671,0.0,0.0
Drug10_1000nM,rep2,FOV3,18,1,7345,2510,0.0,0.0
Drug10_1000nM,rep2,FOV3,18,2,8244,2527,0.0,0.0
Drug10_1000nM,rep2,FOV3,18,3,7466,2512,0.0,0.0
Drug10_1000nM,rep2,FOV3,18,4,7245,2912,0.0,0.0
Drug10_1000nM,rep2,FOV3,18,5,7492,2660,0.0,0.0
Drug10_1000nM,rep2,FOV3,18,6,7334,2837,0.0,0.0
Drug10_1000nM,rep2,FOV3,18,7,7533,2701,0.0,0.0
Drug10_1000nM,rep2,FOV3,19,1,7313,2504,0.0,0.0
Drug10_1000nM,rep2,FOV3,19,2,8242,2522,0.0,0.0
Drug10_1000nM,rep2,FOV3,19,3,7330,2490,0.0,0.0
Drug10_1000nM,rep2,FOV3,19,4,7012,2902,0.0,0.0
Drug10_1000nM,rep2,FOV3,19,5,7689,2566,0.0,0.0
Drug10_1000nM,rep2,FOV3,19,6,7335,2858,0.0,0.0
Drug10_1000nM,rep2,FOV3,19,7,7678,2673,0.0,0.0
Drug10_1000nM,rep2,FOV3,20,1,7327,2495,0.0,0.0
Drug10_1000nM,rep2,FOV3,20,2,8195,2545,0.0,0.0
Drug10_1000nM,rep2,FOV3,20,3,7579,2484,0.0,0.0
Drug10_1000nM,rep2,FOV3,20,4,7013,2879,0.0,0.0
Drug10_1000nM,rep2,FOV3,20,5,7444,2611,0.0,0.0
Drug10_1000nM,rep2,FOV3,20,6,7324,2861,0.0,0.0
Drug10_1000nM,rep2,FOV3,20,7,7577,2667,0.0,0.0
Drug10_1000nM,rep2,FOV4,0,1,7761,2727,0.0,0.0
Drug10_1000nM,rep2,FOV4,0,2,6839,2715,0.0,12.0
Drug10_1000nM,rep2,FOV4,0,3,7748,2582,0.0,1.0
Drug10_1000nM,rep2,FOV4,0,4,7189,3297,1.0,0.0
Drug10_1000nM,rep2,FOV4,0,5,6756,5142,1.0,0.0
Drug10_1000nM,rep2,FOV4,0,6,7464,2774,0.0,14.0
Drug10_1000nM,rep2,FOV4,0,7,7706,2682,0.0,12.0
Drug10_1000nM,rep2,FOV4,0,8,7783,2716,0.0,14.0
Drug10_1000nM,rep2,FOV4,0,9,7858,5251,2.0,0.0
Drug10_1000nM,rep2,FOV4,0,10,7726,3059,0.0,10.0
Drug10_1000nM,rep2,FOV4,0,11,7349,3000,1.0,4.0
Drug10_1000nM,rep2,FOV4,0,12,7631,2843,0.0,0.0
Drug10_1000nM,rep2,FOV4,1,1,7675,2708,0.0,0.0
Drug10_1000nM,rep2,FOV4,1,2,7716,2664,0.0,0.0
Drug10_1000nM,rep2,FOV4,1,3,6828,2582,0.0,11.0
Drug10_1000nM,rep2,FOV4,1,4,7173,2906,0.0,10.0
Drug10_1000nM,rep2,FOV4,1,5,6784,5066,2.0,0.0
Drug10_1000nM,rep2,FOV4,1,6,7415,2748,0.0,10.0
Drug10_1000nM,rep2,FOV4,1,7,7765,2850,0.0,18.0
Drug10_1000nM,rep2,FOV4,1,8,7797,2734,0.0,11.0
Drug10_1000nM,rep2,FOV4,1,9,7861,4349,2.0,0.0
Drug10_1000nM,rep2,FOV4,1,10,7726,3002,0.0,14.0
Drug10_1000nM,rep2,FOV4,1,11,7379,2955,0.0,5.0
Drug10_1000nM,rep2,FOV4,1,12,7495,2833,0.0,0.0
Drug10_1000nM,rep2,FOV4,2,1,7588,2720,0.0,0.0
Drug10_1000nM,rep2,FOV4,2,2,6826,2806,0.0,9.0
Drug10_1000nM,rep2,FOV4,2,3,7033,2580,0.0,0.0
Drug10_1000nM,rep2,FOV4,2,4,7137,2864,0.0,12.0
Drug10_1000nM,rep2,FOV4,2,5,6832,5698,2.0,0.0
Drug10_1000nM,rep2,FOV4,2,6,7408,2775,0.0,5.0
Drug10_1000nM,rep2,FOV4,2,7,7757,2671,0.0,14.0
Drug10_1000nM,rep2,FOV4,2,8,7815,2721,0.0,3.0
Drug10_1000nM,rep2,FOV4,2,9,7833,3332,1.0,3.0
Drug10_1000nM,rep2,FOV4,2,10,7731,3053,0.0,7.0
Drug10_1000nM,rep2,FOV4,2,11,7332,2935,0.0,11.0
Drug10_1000nM,rep2,FOV4,2,12,7578,2874,0.0,0.0
Drug10_1000nM,rep2,FOV4,3,1,7677,2753,0.0,0.0
Drug10_1000nM,rep2,FOV4,3,2,6903,2578,0.0,7.0
Drug10_1000nM,rep2,FOV4,3,3,6124,2553,0.0,0.0
Drug10_1000nM,rep2,FOV4,3,4,7153,2790,0.0,6.0
Drug10_1000nM,rep2,FOV4,3,5,6832,5669,2.0,0.0
Drug10_1000nM,rep2,FOV4,3,6,7442,2700,0.0,1.0
Drug10_1000nM,rep2,FOV4,3,7,7753,2720,0.0,6.0
Drug10_1000nM,rep2,FOV4,3,8,7715,2694,0.0,0.0
Drug10_1000nM,rep2,FOV4,3,9,7855,3022,0.0,8.0
Drug10_1000nM,rep2,FOV4,3,10,7756,3036,0.0,6.0
Drug10_1000nM,rep2,FOV4,3,11,7363,2923,0.0,15.0
Drug10_1000nM,rep2,FOV4,3,12,7625,2882,0.0,0.0
Drug10_1000nM,rep2,FOV4,4,1,7573,2718,0.0,0.0
Drug10_1000nM,rep2,FOV4,4,2,6937,2608,0.0,5.0
Drug10_1000nM,rep2,FOV4,4,3,6182,2574,0.0,0.0
Drug10_1000nM,rep2,FOV4,4,4,7199,2733,0.0,4.0
Drug10_1000nM,rep2,FOV4,4,5,6849,5873,2.0,0.0
Drug10_1000nM,rep2,FOV4,4,6,7454,2759,0.0,2.0
Drug10_1000nM,rep2,FOV4,4,7,7690,2584,0.0,1.0
Drug10_1000nM,rep2,FOV4,4,8,7717,2716,0.0,0.0
Drug10_1000nM,rep2,FOV4,4,9,7843,2967,0.0,5.0
Drug10_1000nM,rep2,FOV4,4,10,7674,2985,0.0,1.0
Drug10_1000nM,rep2,FOV4,4,11,7357,2865,0.0,14.0
Drug10_1000nM,rep2,FOV4,4,12,7782,2867,0.0,0.0
Drug10_1000nM,rep2,FOV4,5,1,7827,2726,0.0,0.0
Drug10_1000nM,rep2,FOV4,5,2,6850,2495,0.0,0.0
Drug10_1000nM,rep2,FOV4,5,3,7199,2681,0.0,0.0
Drug10_1000nM,rep2,FOV4,5,4,6842,2521,0.0,1.0
Drug10_1000nM,rep2,FOV4,5,5,7404,2711,0.0,0.0
Drug10_1000nM,rep2,FOV4,5,6,7820,2580,0.0,0.0
Drug10_1000nM,rep2,FOV4,5,7,7828,2761,0.0,0.0
Drug10_1000nM,rep2,FOV4,5,8,7884,2882,0.0,0.0
Drug10_1000nM,rep2,FOV4,5,9,7685,2964,0.0,0.0
Drug10_1000nM,rep2,FOV4,5,10,7251,2804,0.0,0.0
Drug10_1000nM,rep2,FOV4,5,11,7891,2924,0.0,0.0
Drug10_1000nM,rep2,FOV4,6,1,7826,2730,0.0,0.0
Drug10_1000nM,rep2,FOV4,6,2,6898,2517,0.0,0.0
Drug10_1000nM,rep2,FOV4,6,3,7044,2681,0.0,0.0
Drug10_1000nM,rep2,FOV4,6,4,6758,2537,0.0,0.0
Drug10_1000nM,rep2,FOV4,6,5,7498,2732,0.0,0.0
Drug10_1000nM,rep2,FOV4,6,6,7837,2546,0.0,0.0
Drug10_1000nM,rep2,FOV4,6,7,7686,2760,0.0,0.0
Drug10_1000nM,rep2,FOV4,6,8,7949,2895,0.0,0.0
Drug10_1000nM,rep2,FOV4,6,9,7647,2894,0.0,0.0
Drug10_1000nM,rep2,FOV4,6,10,7260,2745,0.0,0.0
Drug10_1000nM,rep2,FOV4,6,11,7893,2914,0.0,0.0
Drug10_1000nM,rep2,FOV4,7,1,7828,2687,0.0,1.0
Drug10_1000nM,rep2,FOV4,7,2,6757,2520,0.0,0.0
Drug10_1000nM,rep2,FOV4,7,3,7170,2673,0.0,0.0
Drug10_1000nM,rep2,FOV4,7,4,6881,2547,0.0,1.0
Drug10_1000nM,rep2,FOV4,7,5,7574,2752,0.0,0.0
Drug10_1000nM,rep2,FOV4,7,6,7680,2564,0.0,0.0
Drug10_1000nM,rep2,FOV4,7,7,8005,2756,0.0,0.0
Drug10_1000nM,rep2,FOV4,7,8,7940,2859,0.0,0.0
Drug10_1000nM,rep2,FOV4,7,9,7740,2907,0.0,0.0
Drug10_1000nM,rep2,FOV4,7,10,7351,2790,0.0,0.0
Drug10_1000nM,rep2,FOV4,7,11,7887,2919,0.0,0.0
Drug10_1000nM,rep2,FOV4,8,1,7720,2706,0.0,0.0
Drug10_1000nM,rep2,FOV4,8,2,6884,2516,0.0,0.0
Drug10_1000nM,rep2,FOV4,8,3,7027,2662,0.0,0.0
Drug10_1000nM,rep2,FOV4,8,4,6770,2533,0.0,1.0
Drug10_1000nM,rep2,FOV4,8,5,7438,2732,0.0,0.0
Drug10_1000nM,rep2,FOV4,8,6,7727,2527,0.0,0.0
Drug10_1000nM,rep2,FOV4,8,7,7832,2773,0.0,0.0
Drug10_1000nM,rep2,FOV4,8,8,7661,2867,0.0,0.0
Drug10_1000nM,rep2,FOV4,8,9,7547,2924,0.0,0.0
Drug10_1000nM,rep2,FOV4,8,10,7284,2803,0.0,0.0
Drug10_1000nM,rep2,FOV4,8,11,7790,2896,0.0,0.0
Drug10_1000nM,rep2,FOV4,9,1,7808,2715,0.0,0.0
Drug10_1000nM,rep2,FOV4,9,2,6797,2528,0.0,0.0
Drug10_1000nM,rep2,FOV4,9,3,7186,2659,0.0,0.0
Drug10_1000nM,rep2,FOV4,9,4,6893,2491,0.0,1.0
Drug10_1000nM,rep2,FOV4,9,5,7513,2727,0.0,0.0
Drug10_1000nM,rep2,FOV4,9,6,7658,2530,0.0,0.0
Drug10_1000nM,rep2,FOV4,9,7,7928,2785,0.0,0.0
Drug10_1000nM,rep2,FOV4,9,8,7805,2828,0.0,0.0
Drug10_1000nM,rep2,FOV4,9,9,7763,2937,0.0,0.0
Drug10_1000nM,rep2,FOV4,9,10,7304,2790,0.0,0.0
Drug10_1000nM,rep2,FOV4,9,11,7972,2885,0.0,0.0
Drug10_1000nM,rep2,FOV4,10,1,7732,2678,0.0,0.0
Drug10_1000nM,rep2,FOV4,10,2,6947,2551,0.0,0.0
Drug10_1000nM,rep2,FOV4,10,3,7170,2629,0.0,0.0
Drug10_1000nM,rep2,FOV4,10,4,6772,2545,0.0,1.0
Drug10_1000nM,rep2,FOV4,10,5,7509,2724,0.0,0.0
Drug10_1000nM,rep2,FOV4,10,6,7768,2572,0.0,0.0
Drug10_1000nM,rep2,FOV4,10,7,7858,2763,0.0,0.0
Drug10_1000nM,rep2,FOV4,10,8,7818,2915,0.0,0.0
Drug10_1000nM,rep2,FOV4,10,9,7569,2973,0.0,0.0
Drug10_1000nM,rep2,FOV4,10,10,7130,2763,0.0,0.0
Drug10_1000nM,rep2,FOV4,10,11,7770,2915,0.0,0.0
Drug10_1000nM,rep2,FOV4,11,1,7658,2712,0.0,0.0
Drug10_1000nM,rep2,FOV4,11,2,6910,2489,0.0,0.0
Drug10_1000nM,rep2,FOV4,11,3,7174,2666,0.0,0.0
Drug10_1000nM,rep2,FOV4,11,4,6768,2522,0.0,0.0
Drug10_1000nM,rep2,FOV4,11,5,7444,2719,0.0,0.0
Drug10_1000nM,rep2,FOV4,11,6,7651,2556,0.0,0.0
Drug10_1000nM,rep2,FOV4,11,7,7862,2758,0.0,0.0
Drug10_1000nM,rep2,FOV4,11,8,7849,2871,0.0,0.0
Drug10_1000nM,rep2,FOV4,11,9,7775,2943,0.0,0.0
Drug10_1000nM,rep2,FOV4,11,10,7206,2763,0.0,0.0
Drug10_1000nM,rep2,FOV4,11,11,7856,2898,0.0,0.0
Drug10_1000nM,rep2,FOV4,12,1,7737,2703,0.0,0.0
Drug10_1000nM,rep2,FOV4,12,2,6891,2509,0.0,0.0
Drug10_1000nM,rep2,FOV4,12,3,7055,2651,0.0,0.0
Drug10_1000nM,rep2,FOV4,12,4,6768,2491,0.0,0.0
Drug10_1000nM,rep2,FOV4,12,5,7249,2704,0.0,0.0
Drug10_1000nM,rep2,FOV4,12,6,7758,2556,0.0,0.0
Drug10_1000nM,rep2,FOV4,12,7,7834,2718,0.0,0.0
Drug10_1000nM,rep2,FOV4,12,8,7838,2909,0.0,0.0
Drug10_1000nM,rep2,FOV4,12,9,7764,2962,0.0,0.0
Drug10_1000nM,rep2,FOV4,12,10,7376,2774,0.0,0.0
Drug10_1000nM,rep2,FOV4,12,11,7956,2923,0.0,0.0
Drug10_1000nM,rep2,FOV4,13,1,7845,2741,0.0,0.0
Drug10_1000nM,rep2,FOV4,13,2,6916,2559,0.0,0.0
Drug10_1000nM,rep2,FOV4,13,3,7171,2721,0.0,0.0
Drug10_1000nM,rep2,FOV4,13,4,6794,2485,0.0,0.0
Drug10_1000nM,rep2,FOV4,13,5,7504,2713,0.0,0.0
Drug10_1000nM,rep2,FOV4,13,6,7789,2592,0.0,0.0
Drug10_1000nM,rep2,FOV4,13,7,7882,2784,0.0,0.0
Drug10_1000nM,rep2,FOV4,13,8,7899,2886,0.0,0.0
Drug10_1000nM,rep2,FOV4,13,9,7768,2975,0.0,0.0
Drug10_1000nM,rep2,FOV4,13,10,7274,2779,0.0,0.0
Drug10_1000nM,rep2,FOV4,13,11,7913,2932,0.0,0.0
Drug10_1000nM,rep2,FOV4,14,1,7656,2723,0.0,0.0
Drug10_1000nM,rep2,FOV4,14,2,6839,2502,0.0,0.0
Drug10_1000nM,rep2,FOV4,14,3,7073,2650,0.0,0.0
Drug10_1000nM,rep2,FOV4,14,4,6731,2471,0.0,0.0
Drug10_1000nM,rep2,FOV4,14,5,7548,2719,0.0,0.0
Drug10_1000nM,rep2,FOV4,14,6,7785,2568,0.0,0.0
Drug10_1000nM,rep2,FOV4,14,7,7841,2736,0.0,0.0
Drug10_1000nM,rep2,FOV4,14,8,7930,2873,0.0,0.0
Drug10_1000nM,rep2,FOV4,14,9,7670,2956,0.0,0.0
Drug10_1000nM,rep2,FOV4,14,10,7188,2826,0.0,0.0
Drug10_1000nM,rep2,FOV4,14,11,7782,2867,0.0,0.0
Drug10_1000nM,rep2,FOV4,15,1,7705,2750,0.0,0.0
Drug10_1000nM,rep2,FOV4,15,2,6926,2515,0.0,0.0
Drug10_1000nM,rep2,FOV4,15,3,7194,2646,0.0,0.0
Drug10_1000nM,rep2,FOV4,15,4,6746,2526,0.0,0.0
Drug10_1000nM,rep2,FOV4,15,5,7403,2729,0.0,0.0
Drug10_1000nM,rep2,FOV4,15,6,7743,2539,0.0,1.0
Drug10_1000nM,rep2,FOV4,15,7,7936,2741,0.0,0.0
Drug10_1000nM,rep2,FOV4,15,8,7936,2924,0.0,0.0
Drug10_1000nM,rep2,FOV4,15,9,7810,2993,0.0,0.0
Drug10_1000nM,rep2,FOV4,15,10,7280,2777,0.0,0.0
Drug10_1000nM,rep2,FOV4,15,11,7955,2929,0.0,0.0
Drug10_1000nM,rep2,FOV4,16,1,7589,2744,0.0,0.0
Drug10_1000nM,rep2,FOV4,16,2,7008,2495,0.0,0.0
Drug10_1000nM,rep2,FOV4,16,3,7168,2695,0.0,0.0
Drug10_1000nM,rep2,FOV4,16,4,6765,2501,0.0,0.0
Drug10_1000nM,rep2,FOV4,16,5,7426,2683,0.0,0.0
Drug10_1000nM,rep2,FOV4,16,6,7881,2550,0.0,0.0
Drug10_1000nM,rep2,FOV4,16,7,7864,2722,0.0,0.0
Drug10_1000nM,rep2,FOV4,16,8,7775,2994,0.0,0.0
Drug10_1000nM,rep2,FOV4,16,9,7424,2743,0.0,0.0
Drug10_1000nM,rep2,FOV4,16,10,7901,2907,0.0,0.0
Drug10_1000nM,rep2,FOV4,17,1,7557,2718,0.0,0.0
Drug10_1000nM,rep2,FOV4,17,2,6869,2529,0.0,0.0
Drug10_1000nM,rep2,FOV4,17,3,7076,2658,0.0,0.0
Drug10_1000nM,rep2,FOV4,17,4,6741,2538,0.0,0.0
Drug10_1000nM,rep2,FOV4,17,5,7359,2729,0.0,0.0
Drug10_1000nM,rep2,FOV4,17,6,7708,2574,0.0,0.0
Drug10_1000nM,rep2,FOV4,17,7,7732,2755,0.0,0.0
Drug10_1000nM,rep2,FOV4,17,8,7728,2952,0.0,0.0
Drug10_1000nM,rep2,FOV4,17,9,7265,2771,0.0,0.0
Drug10_1000nM,rep2,FOV4,17,10,7763,2954,0.0,0.0
Drug10_1000nM,rep2,FOV4,18,1,7687,2687,0.0,0.0
Drug10_1000nM,rep2,FOV4,18,2,6823,2540,0.0,1.0
Drug10_1000nM,rep2,FOV4,18,3,7123,2727,0.0,0.0
Drug10_1000nM,rep2,FOV4,18,4,6709,2495,0.0,0.0
Drug10_1000nM,rep2,FOV4,18,5,7506,2737,0.0,0.0
Drug10_1000nM,rep2,FOV4,18,6,7867,2572,0.0,0.0
Drug10_1000nM,rep2,FOV4,18,7,7911,2770,0.0,0.0
Drug10_1000nM,rep2,FOV4,18,8,7700,2934,0.0,0.0
Drug10_1000nM,rep2,FOV4,18,9,7472,2829,0.0,1.0
Drug10_1000nM,rep2,FOV4,18,10,7851,2889,0.0,0.0
Drug10_1000nM,rep2,FOV4,19,1,7817,2724,0.0,0.0
Drug10_1000nM,rep2,FOV4,19,2,6976,2544,0.0,0.0
Drug10_1000nM,rep2,FOV4,19,3,7250,2706,0.0,0.0
Drug10_1000nM,rep2,FOV4,19,4,6902,2518,0.0,1.0
Drug10_1000nM,rep2,FOV4,19,5,7557,2713,0.0,0.0
Drug10_1000nM,rep2,FOV4,19,6,7715,2529,0.0,0.0
Drug10_1000nM,rep2,FOV4,19,7,7957,2758,0.0,0.0
Drug10_1000nM,rep2,FOV4,19,8,7718,2948,0.0,0.0
Drug10_1000nM,rep2,FOV4,19,9,7402,2800,0.0,0.0
Drug10_1000nM,rep2,FOV4,19,10,7889,2911,0.0,0.0
Drug10_1000nM,rep2,FOV4,20,1,6844,2491,0.0,0.0
Drug10_1000nM,rep2,FOV4,20,2,7090,2687,0.0,0.0
Drug10_1000nM,rep2,FOV4,20,3,6851,2582,0.0,5.0
Drug10_1000nM,rep2,FOV4,20,4,7618,2807,0.0,1.0
Drug10_1000nM,rep2,FOV4,20,5,7672,2554,0.0,0.0
Drug10_1000nM,rep2,FOV4,20,6,7970,2812,0.0,0.0
Drug10_1000nM,rep2,FOV4,20,7,7738,2966,0.0,0.0
Drug10_1000nM,rep2,FOV4,20,8,8057,2916,0.0,0.0
Drug10_1000nM,rep2,FOV5,0,1,7251,2881,0.0,13.0
