Treatment,Replica,FOV,Time,CellCount,CellArea,NucleusArea,mRNA_nucleus,mRNA_cytosol
Drug5_1000nM,rep2,FOV2,13,1,9011,6328,1.0,0.0
Drug5_1000nM,rep2,FOV2,13,2,7806,2561,0.0,3.0
Drug5_1000nM,rep2,FOV2,13,3,7519,2623,0.0,0.0
Drug5_1000nM,rep2,FOV2,13,4,7314,5507,3.0,0.0
Drug5_1000nM,rep2,FOV2,14,1,8963,4940,2.0,3.0
Drug5_1000nM,rep2,FOV2,14,2,7918,2670,0.0,3.0
Drug5_1000nM,rep2,FOV2,14,3,7542,2631,0.0,0.0
Drug5_1000nM,rep2,FOV2,14,4,7408,4730,1.0,11.0
Drug5_1000nM,rep2,FOV2,15,1,8939,4003,0.0,18.0
Drug5_1000nM,rep2,FOV2,15,2,7861,2636,0.0,4.0
Drug5_1000nM,rep2,FOV2,15,3,7528,2651,0.0,0.0
Drug5_1000nM,rep2,FOV2,15,4,7355,4478,0.0,12.0
Drug5_1000nM,rep2,FOV2,16,1,9006,2911,0.0,8.0
Drug5_1000nM,rep2,FOV2,16,2,7905,2664,0.0,2.0
Drug5_1000nM,rep2,FOV2,16,3,7542,2543,0.0,0.0
Drug5_1000nM,rep2,FOV2,17,1,8995,2828,0.0,3.0
Drug5_1000nM,rep2,FOV2,17,2,7958,4834,2.0,11.0
Drug5_1000nM,rep2,FOV2,17,3,7642,2622,0.0,0.0
Drug5_1000nM,rep2,FOV2,18,1,8840,2827,0.0,4.0
Drug5_1000nM,rep2,FOV2,18,2,8002,5084,3.0,10.0
Drug5_1000nM,rep2,FOV2,18,3,7556,2609,0.0,0.0
Drug5_1000nM,rep2,FOV2,19,1,8948,3147,0.0,9.0
Drug5_1000nM,rep2,FOV2,19,2,8010,5266,1.0,5.0
Drug5_1000nM,rep2,FOV2,19,3,7725,2649,0.0,0.0
Drug5_1000nM,rep2,FOV2,20,1,9014,3097,0.0,11.0
Drug5_1000nM,rep2,FOV2,20,2,8026,5211,3.0,11.0
Drug5_1000nM,rep2,FOV2,20,3,7540,2567,0.0,0.0
Drug5_1000nM,rep2,FOV3,0,1,7420,2976,1.0,1.0
Drug5_1000nM,rep2,FOV3,0,2,3370,2324,0.0,0.0
Drug5_1000nM,rep2,FOV3,0,3,8261,7586,2.0,0.0
Drug5_1000nM,rep2,FOV3,0,4,4365,2661,0.0,0.0
Drug5_1000nM,rep2,FOV3,0,5,8044,2937,1.0,0.0
Drug5_1000nM,rep2,FOV3,0,6,8144,4527,1.0,3.0
Drug5_1000nM,rep2,FOV3,0,7,7349,3721,1.0,0.0
Drug5_1000nM,rep2,FOV3,0,8,8246,2612,0.0,5.0
Drug5_1000nM,rep2,FOV3,0,9,7393,2620,0.0,8.0
Drug5_1000nM,rep2,FOV3,0,10,8166,7631,2.0,0.0
Drug5_1000nM,rep2,FOV3,0,11,3533,2546,0.0,0.0
Drug5_1000nM,rep2,FOV3,1,1,7474,3149,1.0,1.0
Drug5_1000nM,rep2,FOV3,1,2,3018,2365,0.0,0.0
Drug5_1000nM,rep2,FOV3,1,3,8260,7700,2.0,0.0
Drug5_1000nM,rep2,FOV3,1,4,3646,2636,0.0,0.0
Drug5_1000nM,rep2,FOV3,1,5,7991,2874,1.0,3.0
Drug5_1000nM,rep2,FOV3,1,6,8102,2817,0.0,15.0
Drug5_1000nM,rep2,FOV3,1,7,7372,6467,2.0,0.0
Drug5_1000nM,rep2,FOV3,1,8,8249,2629,0.0,1.0
Drug5_1000nM,rep2,FOV3,1,9,7351,2637,0.0,8.0
Drug5_1000nM,rep2,FOV3,1,10,8192,7592,2.0,0.0
Drug5_1000nM,rep2,FOV3,1,11,3056,2454,0.0,0.0
Drug5_1000nM,rep2,FOV3,2,1,7521,3992,1.0,2.0
Drug5_1000nM,rep2,FOV3,2,2,3099,2333,0.0,0.0
Drug5_1000nM,rep2,FOV3,2,3,8193,3553,0.0,11.0
Drug5_1000nM,rep2,FOV3,2,4,4133,2680,0.0,0.0
Drug5_1000nM,rep2,FOV3,2,5,8079,4070,2.0,0.0
Drug5_1000nM,rep2,FOV3,2,6,8131,2585,0.0,11.0
Drug5_1000nM,rep2,FOV3,2,7,7411,6920,2.0,0.0
Drug5_1000nM,rep2,FOV3,2,8,8243,2637,0.0,0.0
Drug5_1000nM,rep2,FOV3,2,9,7363,2598,0.0,12.0
Drug5_1000nM,rep2,FOV3,2,10,8227,7646,2.0,0.0
Drug5_1000nM,rep2,FOV3,2,11,1701,2423,0.0,0.0
Drug5_1000nM,rep2,FOV3,3,1,7491,3183,1.0,0.0
Drug5_1000nM,rep2,FOV3,3,2,4925,2377,0.0,0.0
Drug5_1000nM,rep2,FOV3,3,3,8164,2696,0.0,2.0
Drug5_1000nM,rep2,FOV3,3,4,4302,2767,0.0,0.0
Drug5_1000nM,rep2,FOV3,3,5,8083,5593,2.0,0.0
Drug5_1000nM,rep2,FOV3,3,6,8141,2523,0.0,12.0
Drug5_1000nM,rep2,FOV3,3,7,7436,6878,2.0,0.0
Drug5_1000nM,rep2,FOV3,3,8,8242,2615,0.0,1.0
Drug5_1000nM,rep2,FOV3,3,9,7405,2555,0.0,13.0
Drug5_1000nM,rep2,FOV3,3,10,8246,7512,2.0,0.0
Drug5_1000nM,rep2,FOV3,3,11,2867,2469,0.0,0.0
Drug5_1000nM,rep2,FOV3,4,1,7526,2824,1.0,0.0
Drug5_1000nM,rep2,FOV3,4,2,6342,2434,0.0,0.0
Drug5_1000nM,rep2,FOV3,4,3,8119,2668,0.0,0.0
Drug5_1000nM,rep2,FOV3,4,4,5807,2430,0.0,0.0
Drug5_1000nM,rep2,FOV3,4,5,8117,4434,2.0,0.0
Drug5_1000nM,rep2,FOV3,4,6,8086,2489,0.0,1.0
Drug5_1000nM,rep2,FOV3,4,7,7451,7019,2.0,0.0
Drug5_1000nM,rep2,FOV3,4,8,8140,2635,0.0,0.0
Drug5_1000nM,rep2,FOV3,4,9,7441,3991,2.0,7.0
Drug5_1000nM,rep2,FOV3,4,10,8188,6954,2.0,0.0
Drug5_1000nM,rep2,FOV3,4,11,2467,2482,0.0,0.0
Drug5_1000nM,rep2,FOV3,5,1,7499,2773,0.0,8.0
Drug5_1000nM,rep2,FOV3,5,2,5664,2737,0.0,0.0
Drug5_1000nM,rep2,FOV3,5,3,8090,4340,1.0,2.0
Drug5_1000nM,rep2,FOV3,5,4,8093,2429,0.0,0.0
Drug5_1000nM,rep2,FOV3,5,5,7410,6862,2.0,0.0
Drug5_1000nM,rep2,FOV3,5,6,8374,2613,0.0,0.0
Drug5_1000nM,rep2,FOV3,5,7,7454,4691,2.0,4.0
Drug5_1000nM,rep2,FOV3,5,8,8199,5182,1.0,0.0
Drug5_1000nM,rep2,FOV3,5,9,2628,2374,0.0,0.0
Drug5_1000nM,rep2,FOV3,6,1,7435,2767,0.0,13.0
Drug5_1000nM,rep2,FOV3,6,2,8053,5301,1.0,1.0
Drug5_1000nM,rep2,FOV3,6,3,8032,2421,0.0,0.0
Drug5_1000nM,rep2,FOV3,6,4,7370,6471,2.0,0.0
Drug5_1000nM,rep2,FOV3,6,5,8240,2611,0.0,3.0
Drug5_1000nM,rep2,FOV3,6,6,7454,5653,2.0,1.0
Drug5_1000nM,rep2,FOV3,6,7,8067,3284,0.0,14.0
Drug5_1000nM,rep2,FOV3,6,8,3036,2519,0.0,0.0
Drug5_1000nM,rep2,FOV3,7,1,7441,2688,0.0,11.0
Drug5_1000nM,rep2,FOV3,7,2,8032,3173,1.0,4.0
Drug5_1000nM,rep2,FOV3,7,3,7878,2350,0.0,0.0
Drug5_1000nM,rep2,FOV3,7,4,7315,4346,1.0,0.0
Drug5_1000nM,rep2,FOV3,7,5,8308,2762,0.0,13.0
Drug5_1000nM,rep2,FOV3,7,6,7395,4841,1.0,1.0
Drug5_1000nM,rep2,FOV3,7,7,8014,2352,0.0,14.0
Drug5_1000nM,rep2,FOV3,8,1,7420,2689,0.0,15.0
Drug5_1000nM,rep2,FOV3,8,2,7934,2365,0.0,0.0
Drug5_1000nM,rep2,FOV3,8,3,7312,4374,2.0,0.0
Drug5_1000nM,rep2,FOV3,8,4,8435,5538,2.0,0.0
Drug5_1000nM,rep2,FOV3,8,5,7454,4789,1.0,0.0
Drug5_1000nM,rep2,FOV3,8,6,8039,2475,0.0,16.0
Drug5_1000nM,rep2,FOV3,9,1,7237,2698,0.0,2.0
Drug5_1000nM,rep2,FOV3,9,2,7817,2355,0.0,0.0
Drug5_1000nM,rep2,FOV3,9,3,7376,5480,2.0,0.0
Drug5_1000nM,rep2,FOV3,9,4,8471,7293,2.0,0.0
Drug5_1000nM,rep2,FOV3,9,5,7400,4725,2.0,0.0
Drug5_1000nM,rep2,FOV3,9,6,8007,2376,0.0,9.0
Drug5_1000nM,rep2,FOV3,10,1,7243,2696,0.0,0.0
Drug5_1000nM,rep2,FOV3,10,2,7952,2386,0.0,0.0
Drug5_1000nM,rep2,FOV3,10,3,7417,6178,2.0,0.0
Drug5_1000nM,rep2,FOV3,10,4,8476,7559,2.0,0.0
Drug5_1000nM,rep2,FOV3,10,5,7410,4002,1.0,2.0
Drug5_1000nM,rep2,FOV3,10,6,8112,2322,0.0,12.0
Drug5_1000nM,rep2,FOV3,11,1,7401,6264,2.0,0.0
Drug5_1000nM,rep2,FOV3,11,2,8452,7041,2.0,0.0
Drug5_1000nM,rep2,FOV3,11,3,7421,2998,0.0,10.0
Drug5_1000nM,rep2,FOV3,11,4,8096,3451,3.0,11.0
Drug5_1000nM,rep2,FOV3,12,1,8482,6652,2.0,0.0
Drug5_1000nM,rep2,FOV3,12,2,7425,3306,1.0,13.0
Drug5_1000nM,rep2,FOV3,12,3,8160,6800,1.0,0.0
Drug5_1000nM,rep2,FOV3,13,1,7523,3126,0.0,9.0
Drug5_1000nM,rep2,FOV3,13,2,8242,6783,2.0,1.0
Drug5_1000nM,rep2,FOV3,14,1,7536,2736,0.0,4.0
Drug5_1000nM,rep2,FOV3,14,2,8334,6872,2.0,1.0
Drug5_1000nM,rep2,FOV3,15,1,7487,2517,0.0,1.0
Drug5_1000nM,rep2,FOV3,15,2,8360,6708,3.0,2.0
Drug5_1000nM,rep2,FOV3,16,1,7506,2467,0.0,1.0
Drug5_1000nM,rep2,FOV3,16,2,8377,6757,5.0,6.0
Drug5_1000nM,rep2,FOV3,17,1,7361,2482,0.0,0.0
Drug5_1000nM,rep2,FOV3,17,2,8305,6614,7.0,11.0
Drug5_1000nM,rep2,FOV3,18,1,7372,2503,0.0,0.0
Drug5_1000nM,rep2,FOV3,18,2,8202,6052,6.0,13.0
Drug5_1000nM,rep2,FOV3,19,1,7473,2522,0.0,0.0
Drug5_1000nM,rep2,FOV3,19,2,8316,5935,5.0,12.0
Drug5_1000nM,rep2,FOV3,20,1,7404,3200,0.0,0.0
Drug5_1000nM,rep2,FOV3,20,2,8235,5898,7.0,10.0
Drug5_1000nM,rep2,FOV4,0,1,7447,6288,2.0,0.0
Drug5_1000nM,rep2,FOV4,0,2,7483,2770,0.0,1.0
Drug5_1000nM,rep2,FOV4,0,3,7904,2645,0.0,1.0
Drug5_1000nM,rep2,FOV4,0,4,7851,2881,0.0,8.0
Drug5_1000nM,rep2,FOV4,0,5,7825,2701,0.0,13.0
Drug5_1000nM,rep2,FOV4,0,6,7620,2834,0.0,16.0
Drug5_1000nM,rep2,FOV4,0,7,8187,2737,0.0,1.0
Drug5_1000nM,rep2,FOV4,0,8,7862,4994,2.0,0.0
Drug5_1000nM,rep2,FOV4,0,9,8196,7249,2.0,0.0
Drug5_1000nM,rep2,FOV4,0,10,7362,2591,0.0,16.0
Drug5_1000nM,rep2,FOV4,0,11,8471,2679,0.0,17.0
Drug5_1000nM,rep2,FOV4,1,1,7439,6336,2.0,0.0
Drug5_1000nM,rep2,FOV4,1,2,7493,2802,0.0,7.0
Drug5_1000nM,rep2,FOV4,1,3,7845,2627,0.0,2.0
Drug5_1000nM,rep2,FOV4,1,4,7970,3042,0.0,14.0
Drug5_1000nM,rep2,FOV4,1,5,7848,2855,0.0,9.0
Drug5_1000nM,rep2,FOV4,1,6,7490,2793,0.0,8.0
Drug5_1000nM,rep2,FOV4,1,7,8147,2738,0.0,0.0
Drug5_1000nM,rep2,FOV4,1,8,7862,6886,2.0,0.0
Drug5_1000nM,rep2,FOV4,1,9,8155,6594,2.0,0.0
Drug5_1000nM,rep2,FOV4,1,10,7380,2686,0.0,14.0
Drug5_1000nM,rep2,FOV4,1,11,8463,2661,0.0,8.0
Drug5_1000nM,rep2,FOV4,2,1,7462,5127,2.0,0.0
Drug5_1000nM,rep2,FOV4,2,2,7549,2750,0.0,8.0
Drug5_1000nM,rep2,FOV4,2,3,7887,2588,0.0,0.0
Drug5_1000nM,rep2,FOV4,2,4,7973,3138,1.0,4.0
Drug5_1000nM,rep2,FOV4,2,5,7842,2707,0.0,6.0
Drug5_1000nM,rep2,FOV4,2,6,7504,2681,0.0,6.0
Drug5_1000nM,rep2,FOV4,2,7,8171,2696,0.0,0.0
Drug5_1000nM,rep2,FOV4,2,8,7860,6708,2.0,0.0
Drug5_1000nM,rep2,FOV4,2,9,8177,4786,2.0,0.0
Drug5_1000nM,rep2,FOV4,2,10,7358,2555,0.0,10.0
Drug5_1000nM,rep2,FOV4,2,11,8386,2576,0.0,1.0
Drug5_1000nM,rep2,FOV4,3,1,7413,5837,1.0,0.0
Drug5_1000nM,rep2,FOV4,3,2,7620,2748,0.0,12.0
Drug5_1000nM,rep2,FOV4,3,3,7815,2590,0.0,0.0
Drug5_1000nM,rep2,FOV4,3,4,8003,3618,0.0,4.0
Drug5_1000nM,rep2,FOV4,3,5,7840,2749,0.0,10.0
Drug5_1000nM,rep2,FOV4,3,6,7678,2808,0.0,10.0
Drug5_1000nM,rep2,FOV4,3,7,8233,2726,0.0,0.0
Drug5_1000nM,rep2,FOV4,3,8,7852,7019,2.0,0.0
Drug5_1000nM,rep2,FOV4,3,9,8125,2707,0.0,10.0
Drug5_1000nM,rep2,FOV4,3,10,7376,3699,0.0,15.0
Drug5_1000nM,rep2,FOV4,3,11,8350,2554,0.0,0.0
Drug5_1000nM,rep2,FOV4,4,1,7427,3858,2.0,0.0
Drug5_1000nM,rep2,FOV4,4,2,7582,2725,0.0,9.0
Drug5_1000nM,rep2,FOV4,4,3,7631,2618,0.0,0.0
Drug5_1000nM,rep2,FOV4,4,4,8003,3705,1.0,2.0
Drug5_1000nM,rep2,FOV4,4,5,7830,2941,0.0,14.0
Drug5_1000nM,rep2,FOV4,4,6,7611,3129,0.0,12.0
Drug5_1000nM,rep2,FOV4,4,7,8283,2664,0.0,2.0
Drug5_1000nM,rep2,FOV4,4,8,7835,5389,1.0,0.0
Drug5_1000nM,rep2,FOV4,4,9,8103,3409,0.0,13.0
Drug5_1000nM,rep2,FOV4,4,10,7365,2685,0.0,15.0
Drug5_1000nM,rep2,FOV4,4,11,8344,2546,0.0,0.0
Drug5_1000nM,rep2,FOV4,5,1,7341,3596,2.0,0.0
Drug5_1000nM,rep2,FOV4,5,2,7443,2753,0.0,1.0
Drug5_1000nM,rep2,FOV4,5,3,7755,2547,0.0,0.0
Drug5_1000nM,rep2,FOV4,5,4,8041,3611,1.0,3.0
Drug5_1000nM,rep2,FOV4,5,5,7834,2886,0.0,4.0
Drug5_1000nM,rep2,FOV4,5,6,7693,3763,2.0,0.0
Drug5_1000nM,rep2,FOV4,5,7,8322,2759,0.0,18.0
Drug5_1000nM,rep2,FOV4,5,8,7775,4033,2.0,1.0
Drug5_1000nM,rep2,FOV4,5,9,8038,2812,0.0,16.0
Drug5_1000nM,rep2,FOV4,5,10,7351,2723,0.0,11.0
Drug5_1000nM,rep2,FOV4,5,11,8261,2585,0.0,0.0
Drug5_1000nM,rep2,FOV4,6,1,7369,6208,2.0,0.0
Drug5_1000nM,rep2,FOV4,6,2,7449,2725,0.0,0.0
Drug5_1000nM,rep2,FOV4,6,3,7855,2570,0.0,0.0
Drug5_1000nM,rep2,FOV4,6,4,7997,4172,2.0,0.0
Drug5_1000nM,rep2,FOV4,6,5,7824,2682,0.0,5.0
Drug5_1000nM,rep2,FOV4,6,6,8274,2741,0.0,11.0
Drug5_1000nM,rep2,FOV4,6,7,7778,2942,0.0,13.0
Drug5_1000nM,rep2,FOV4,6,8,8046,2993,0.0,12.0
Drug5_1000nM,rep2,FOV4,6,9,7393,2617,0.0,13.0
Drug5_1000nM,rep2,FOV4,6,10,8518,2611,0.0,4.0
Drug5_1000nM,rep2,FOV4,7,1,7527,6604,2.0,0.0
Drug5_1000nM,rep2,FOV4,7,2,7571,2801,0.0,14.0
Drug5_1000nM,rep2,FOV4,7,3,7818,2605,0.0,0.0
Drug5_1000nM,rep2,FOV4,7,4,8039,5888,2.0,0.0
Drug5_1000nM,rep2,FOV4,7,5,7788,2676,0.0,12.0
Drug5_1000nM,rep2,FOV4,7,6,8302,2758,0.0,19.0
Drug5_1000nM,rep2,FOV4,7,7,8028,2718,0.0,11.0
Drug5_1000nM,rep2,FOV4,7,8,7377,2600,0.0,13.0
Drug5_1000nM,rep2,FOV4,7,9,8488,2606,0.0,11.0
Drug5_1000nM,rep2,FOV4,8,1,7518,6287,2.0,0.0
Drug5_1000nM,rep2,FOV4,8,2,7558,2741,0.0,8.0
Drug5_1000nM,rep2,FOV4,8,3,8012,3876,0.0,14.0
Drug5_1000nM,rep2,FOV4,8,4,7780,2673,0.0,14.0
Drug5_1000nM,rep2,FOV4,8,5,8332,2829,0.0,15.0
Drug5_1000nM,rep2,FOV4,8,6,8096,3585,0.0,12.0
Drug5_1000nM,rep2,FOV4,8,7,7342,3048,0.0,11.0
Drug5_1000nM,rep2,FOV4,9,1,7502,6471,2.0,0.0
Drug5_1000nM,rep2,FOV4,9,2,7494,2747,0.0,7.0
Drug5_1000nM,rep2,FOV4,9,3,8050,4947,2.0,2.0
Drug5_1000nM,rep2,FOV4,9,4,7761,2601,0.0,2.0
Drug5_1000nM,rep2,FOV4,9,5,8285,2752,0.0,14.0
Drug5_1000nM,rep2,FOV4,9,6,8114,4456,1.0,8.0
Drug5_1000nM,rep2,FOV4,9,7,7372,3785,2.0,2.0
Drug5_1000nM,rep2,FOV4,10,1,7510,6555,2.0,0.0
Drug5_1000nM,rep2,FOV4,10,2,7610,2986,0.0,10.0
Drug5_1000nM,rep2,FOV4,10,3,8062,5454,2.0,0.0
Drug5_1000nM,rep2,FOV4,10,4,7717,2546,0.0,1.0
Drug5_1000nM,rep2,FOV4,10,5,8125,5363,1.0,0.0
Drug5_1000nM,rep2,FOV4,11,1,7461,6128,2.0,0.0
Drug5_1000nM,rep2,FOV4,11,2,7742,6203,2.0,0.0
Drug5_1000nM,rep2,FOV4,11,3,7730,2556,0.0,0.0
Drug5_1000nM,rep2,FOV4,12,1,7456,6235,2.0,0.0
Drug5_1000nM,rep2,FOV4,12,2,7799,5038,2.0,0.0
Drug5_1000nM,rep2,FOV4,12,3,7809,2554,0.0,0.0
Drug5_1000nM,rep2,FOV4,13,1,7431,6496,1.0,0.0
Drug5_1000nM,rep2,FOV4,13,2,7762,5219,2.0,0.0
Drug5_1000nM,rep2,FOV4,13,3,7861,2751,0.0,6.0
Drug5_1000nM,rep2,FOV4,14,1,7467,5558,2.0,0.0
Drug5_1000nM,rep2,FOV4,14,2,7736,4783,1.0,0.0
Drug5_1000nM,rep2,FOV4,14,3,7895,2669,0.0,9.0
Drug5_1000nM,rep2,FOV5,0,1,7646,2785,0.0,15.0
Drug5_1000nM,rep2,FOV5,0,2,7039,2593,0.0,0.0
Drug5_1000nM,rep2,FOV5,0,3,7716,3922,1.0,6.0
Drug5_1000nM,rep2,FOV5,0,4,3214,2421,0.0,0.0
Drug5_1000nM,rep2,FOV5,0,5,8523,7796,2.0,0.0
Drug5_1000nM,rep2,FOV5,0,6,7540,2311,0.0,0.0
Drug5_1000nM,rep2,FOV5,0,7,7726,2583,0.0,4.0
Drug5_1000nM,rep2,FOV5,0,8,7757,2612,0.0,11.0
Drug5_1000nM,rep2,FOV5,0,9,8654,2699,0.0,4.0
Drug5_1000nM,rep2,FOV5,0,10,8404,2569,0.0,3.0
Drug5_1000nM,rep2,FOV5,0,11,8478,5524,5.0,13.0
Drug5_1000nM,rep2,FOV5,1,1,7680,2673,0.0,11.0
Drug5_1000nM,rep2,FOV5,1,2,6912,2658,0.0,0.0
Drug5_1000nM,rep2,FOV5,1,3,7758,3047,0.0,15.0
Drug5_1000nM,rep2,FOV5,1,4,2877,2198,0.0,0.0
