Treatment,Replica,FOV,Time,CellCount,CellArea,NucleusArea,mRNA_nucleus,mRNA_cytosol
Drug10_1000nM,rep1,FOV1,10,7,6875,2724,0.0,0.0
Drug10_1000nM,rep1,FOV1,10,8,7244,2909,0.0,0.0
Drug10_1000nM,rep1,FOV1,10,9,7914,2963,0.0,0.0
Drug10_1000nM,rep1,FOV1,11,1,6488,2763,0.0,0.0
Drug10_1000nM,rep1,FOV1,11,2,6408,2767,0.0,0.0
Drug10_1000nM,rep1,FOV1,11,3,6925,2839,0.0,0.0
Drug10_1000nM,rep1,FOV1,11,4,6912,2903,0.0,1.0
Drug10_1000nM,rep1,FOV1,11,5,7751,2979,0.0,0.0
Drug10_1000nM,rep1,FOV1,11,6,6954,2670,0.0,0.0
Drug10_1000nM,rep1,FOV1,11,7,6876,2759,0.0,0.0
Drug10_1000nM,rep1,FOV1,11,8,7263,2960,0.0,0.0
Drug10_1000nM,rep1,FOV1,11,9,7989,2998,0.0,0.0
Drug10_1000nM,rep1,FOV1,12,1,6665,2736,0.0,0.0
Drug10_1000nM,rep1,FOV1,12,2,6544,2717,0.0,0.0
Drug10_1000nM,rep1,FOV1,12,3,7014,2811,0.0,0.0
Drug10_1000nM,rep1,FOV1,12,4,6842,2904,0.0,0.0
Drug10_1000nM,rep1,FOV1,12,5,7562,3025,0.0,0.0
Drug10_1000nM,rep1,FOV1,12,6,7062,2735,0.0,0.0
Drug10_1000nM,rep1,FOV1,12,7,6652,2745,0.0,0.0
Drug10_1000nM,rep1,FOV1,12,8,7272,2978,0.0,0.0
Drug10_1000nM,rep1,FOV1,12,9,8034,2967,0.0,1.0
Drug10_1000nM,rep1,FOV1,13,1,6746,2789,0.0,0.0
Drug10_1000nM,rep1,FOV1,13,2,6960,2792,0.0,0.0
Drug10_1000nM,rep1,FOV1,13,3,6903,2825,0.0,0.0
Drug10_1000nM,rep1,FOV1,13,4,7594,2994,0.0,0.0
Drug10_1000nM,rep1,FOV1,13,5,6592,2704,0.0,0.0
Drug10_1000nM,rep1,FOV1,13,6,6892,2706,0.0,0.0
Drug10_1000nM,rep1,FOV1,13,7,7280,2902,0.0,0.0
Drug10_1000nM,rep1,FOV1,13,8,8034,2999,0.0,0.0
Drug10_1000nM,rep1,FOV1,14,1,6798,2708,0.0,1.0
Drug10_1000nM,rep1,FOV1,14,2,6969,2822,0.0,0.0
Drug10_1000nM,rep1,FOV1,14,3,6965,2897,0.0,0.0
Drug10_1000nM,rep1,FOV1,14,4,7671,2941,0.0,0.0
Drug10_1000nM,rep1,FOV1,14,5,7014,2670,0.0,0.0
Drug10_1000nM,rep1,FOV1,14,6,6994,2750,0.0,1.0
Drug10_1000nM,rep1,FOV1,14,7,7338,2945,0.0,0.0
Drug10_1000nM,rep1,FOV1,14,8,7862,3022,0.0,0.0
Drug10_1000nM,rep1,FOV1,15,1,6864,2766,0.0,0.0
Drug10_1000nM,rep1,FOV1,15,2,6971,2855,0.0,0.0
Drug10_1000nM,rep1,FOV1,15,3,6939,2905,0.0,0.0
Drug10_1000nM,rep1,FOV1,15,4,7608,2994,0.0,0.0
Drug10_1000nM,rep1,FOV1,15,5,6987,2670,0.0,0.0
Drug10_1000nM,rep1,FOV1,15,6,7004,2774,0.0,1.0
Drug10_1000nM,rep1,FOV1,15,7,7338,2934,0.0,1.0
Drug10_1000nM,rep1,FOV1,15,8,7971,2973,0.0,0.0
Drug10_1000nM,rep1,FOV1,16,1,6748,2774,0.0,0.0
Drug10_1000nM,rep1,FOV1,16,2,6943,2804,0.0,0.0
Drug10_1000nM,rep1,FOV1,16,3,6910,2910,0.0,0.0
Drug10_1000nM,rep1,FOV1,16,4,7475,2980,0.0,0.0
Drug10_1000nM,rep1,FOV1,16,5,6968,2695,0.0,0.0
Drug10_1000nM,rep1,FOV1,16,6,6867,2721,0.0,1.0
Drug10_1000nM,rep1,FOV1,16,7,7293,2960,0.0,1.0
Drug10_1000nM,rep1,FOV1,16,8,7766,3039,0.0,0.0
Drug10_1000nM,rep1,FOV1,17,1,6784,2765,0.0,0.0
Drug10_1000nM,rep1,FOV1,17,2,7085,2845,0.0,0.0
Drug10_1000nM,rep1,FOV1,17,3,6887,2843,0.0,0.0
Drug10_1000nM,rep1,FOV1,17,4,7544,2960,0.0,0.0
Drug10_1000nM,rep1,FOV1,17,5,6988,2695,0.0,0.0
Drug10_1000nM,rep1,FOV1,17,6,6868,2707,0.0,0.0
Drug10_1000nM,rep1,FOV1,17,7,7230,2931,0.0,0.0
Drug10_1000nM,rep1,FOV1,17,8,7908,2998,0.0,0.0
Drug10_1000nM,rep1,FOV1,18,1,6749,2737,0.0,0.0
Drug10_1000nM,rep1,FOV1,18,2,7093,2839,0.0,0.0
Drug10_1000nM,rep1,FOV1,18,3,6840,2902,0.0,0.0
Drug10_1000nM,rep1,FOV1,18,4,7580,2948,0.0,0.0
Drug10_1000nM,rep1,FOV1,18,5,7007,2684,0.0,0.0
Drug10_1000nM,rep1,FOV1,18,6,6929,2705,0.0,0.0
Drug10_1000nM,rep1,FOV1,18,7,7376,2916,0.0,1.0
Drug10_1000nM,rep1,FOV1,18,8,7953,2983,0.0,0.0
Drug10_1000nM,rep1,FOV1,19,1,6823,2715,0.0,0.0
Drug10_1000nM,rep1,FOV1,19,2,7040,2803,0.0,0.0
Drug10_1000nM,rep1,FOV1,19,3,6979,2884,0.0,0.0
Drug10_1000nM,rep1,FOV1,19,4,7611,2992,0.0,0.0
Drug10_1000nM,rep1,FOV1,19,5,7039,2647,0.0,0.0
Drug10_1000nM,rep1,FOV1,19,6,6968,2704,0.0,0.0
Drug10_1000nM,rep1,FOV1,19,7,7367,2950,0.0,0.0
Drug10_1000nM,rep1,FOV1,19,8,8000,3016,0.0,0.0
Drug10_1000nM,rep1,FOV1,20,1,6797,2786,0.0,0.0
Drug10_1000nM,rep1,FOV1,20,2,6956,2835,0.0,0.0
Drug10_1000nM,rep1,FOV1,20,3,6792,2853,0.0,0.0
Drug10_1000nM,rep1,FOV1,20,4,7579,2978,0.0,0.0
Drug10_1000nM,rep1,FOV1,20,5,6676,2708,0.0,0.0
Drug10_1000nM,rep1,FOV1,20,6,6983,2718,0.0,0.0
Drug10_1000nM,rep1,FOV1,20,7,7254,2906,0.0,1.0
Drug10_1000nM,rep1,FOV1,20,8,7731,2988,0.0,0.0
Drug10_1000nM,rep1,FOV2,0,1,7150,2774,0.0,14.0
Drug10_1000nM,rep1,FOV2,0,2,7863,2950,0.0,7.0
Drug10_1000nM,rep1,FOV2,0,3,7560,2976,0.0,13.0
Drug10_1000nM,rep1,FOV2,0,4,8034,2777,0.0,2.0
Drug10_1000nM,rep1,FOV2,0,5,7439,6494,2.0,0.0
Drug10_1000nM,rep1,FOV2,0,6,8159,4647,2.0,0.0
Drug10_1000nM,rep1,FOV2,0,7,7159,2608,0.0,0.0
Drug10_1000nM,rep1,FOV2,0,8,8078,2671,0.0,6.0
Drug10_1000nM,rep1,FOV2,0,9,7733,3186,0.0,16.0
Drug10_1000nM,rep1,FOV2,0,10,4201,2791,0.0,0.0
Drug10_1000nM,rep1,FOV2,0,11,7504,2642,0.0,0.0
Drug10_1000nM,rep1,FOV2,0,12,7416,2733,0.0,4.0
Drug10_1000nM,rep1,FOV2,1,1,7148,2889,0.0,7.0
Drug10_1000nM,rep1,FOV2,1,2,7910,3139,1.0,0.0
Drug10_1000nM,rep1,FOV2,1,3,7582,2928,0.0,11.0
Drug10_1000nM,rep1,FOV2,1,4,7985,2667,0.0,0.0
Drug10_1000nM,rep1,FOV2,1,5,7473,6775,2.0,0.0
Drug10_1000nM,rep1,FOV2,1,6,8167,5185,2.0,0.0
Drug10_1000nM,rep1,FOV2,1,7,7136,2703,0.0,0.0
Drug10_1000nM,rep1,FOV2,1,8,8043,2698,0.0,4.0
Drug10_1000nM,rep1,FOV2,1,9,7753,2763,0.0,12.0
Drug10_1000nM,rep1,FOV2,1,10,3360,2831,0.0,0.0
Drug10_1000nM,rep1,FOV2,1,11,7616,2643,0.0,0.0
Drug10_1000nM,rep1,FOV2,1,12,7376,2710,0.0,3.0
Drug10_1000nM,rep1,FOV2,2,1,7200,3054,1.0,1.0
Drug10_1000nM,rep1,FOV2,2,2,7910,2987,1.0,5.0
Drug10_1000nM,rep1,FOV2,2,3,7576,3217,0.0,10.0
Drug10_1000nM,rep1,FOV2,2,4,7918,2714,0.0,1.0
Drug10_1000nM,rep1,FOV2,2,5,7463,6599,2.0,0.0
Drug10_1000nM,rep1,FOV2,2,6,8118,4772,2.0,0.0
Drug10_1000nM,rep1,FOV2,2,7,7174,2721,0.0,1.0
Drug10_1000nM,rep1,FOV2,2,8,8026,2650,0.0,3.0
Drug10_1000nM,rep1,FOV2,2,9,7717,2829,0.0,13.0
Drug10_1000nM,rep1,FOV2,2,10,3489,2775,0.0,0.0
Drug10_1000nM,rep1,FOV2,2,11,7506,2628,0.0,0.0
Drug10_1000nM,rep1,FOV2,2,12,7323,2651,0.0,1.0
Drug10_1000nM,rep1,FOV2,3,1,7187,4061,2.0,0.0
Drug10_1000nM,rep1,FOV2,3,2,7866,2977,1.0,2.0
Drug10_1000nM,rep1,FOV2,3,3,7581,2950,0.0,5.0
Drug10_1000nM,rep1,FOV2,3,4,7797,2654,0.0,0.0
Drug10_1000nM,rep1,FOV2,3,5,7458,6615,2.0,0.0
Drug10_1000nM,rep1,FOV2,3,6,8099,3969,1.0,1.0
Drug10_1000nM,rep1,FOV2,3,7,7225,2799,0.0,10.0
Drug10_1000nM,rep1,FOV2,3,8,8002,2685,0.0,0.0
Drug10_1000nM,rep1,FOV2,3,9,7750,2855,0.0,15.0
Drug10_1000nM,rep1,FOV2,3,10,3566,2762,0.0,0.0
Drug10_1000nM,rep1,FOV2,3,11,7670,2659,0.0,1.0
Drug10_1000nM,rep1,FOV2,3,12,7277,2636,0.0,1.0
Drug10_1000nM,rep1,FOV2,4,1,7220,6110,2.0,0.0
Drug10_1000nM,rep1,FOV2,4,2,7815,3010,0.0,11.0
Drug10_1000nM,rep1,FOV2,4,3,7598,3159,0.0,10.0
Drug10_1000nM,rep1,FOV2,4,4,7844,2763,0.0,0.0
Drug10_1000nM,rep1,FOV2,4,5,7526,6628,2.0,0.0
Drug10_1000nM,rep1,FOV2,4,6,8091,3047,0.0,16.0
Drug10_1000nM,rep1,FOV2,4,7,7248,2919,0.0,14.0
Drug10_1000nM,rep1,FOV2,4,8,7967,2628,0.0,0.0
Drug10_1000nM,rep1,FOV2,4,9,7796,3388,0.0,11.0
Drug10_1000nM,rep1,FOV2,4,10,3854,2803,0.0,0.0
Drug10_1000nM,rep1,FOV2,4,11,7705,2688,0.0,5.0
Drug10_1000nM,rep1,FOV2,4,12,7212,2663,0.0,0.0
Drug10_1000nM,rep1,FOV2,5,1,7902,2707,0.0,0.0
Drug10_1000nM,rep1,FOV2,5,2,7656,2733,0.0,0.0
Drug10_1000nM,rep1,FOV2,5,3,8156,2783,0.0,0.0
Drug10_1000nM,rep1,FOV2,5,4,7471,2542,0.0,0.0
Drug10_1000nM,rep1,FOV2,5,5,8134,2802,0.0,0.0
Drug10_1000nM,rep1,FOV2,5,6,7408,2787,0.0,0.0
Drug10_1000nM,rep1,FOV2,5,7,8092,2605,0.0,0.0
Drug10_1000nM,rep1,FOV2,5,8,7795,2757,0.0,0.0
Drug10_1000nM,rep1,FOV2,5,9,7877,2695,0.0,0.0
Drug10_1000nM,rep1,FOV2,5,10,7477,2681,0.0,0.0
Drug10_1000nM,rep1,FOV2,6,1,7831,2687,0.0,0.0
Drug10_1000nM,rep1,FOV2,6,2,7596,2655,0.0,0.0
Drug10_1000nM,rep1,FOV2,6,3,8098,2808,0.0,0.0
Drug10_1000nM,rep1,FOV2,6,4,7391,2478,0.0,0.0
Drug10_1000nM,rep1,FOV2,6,5,7313,2844,0.0,0.0
Drug10_1000nM,rep1,FOV2,6,6,7964,2601,0.0,0.0
Drug10_1000nM,rep1,FOV2,6,7,7758,2706,0.0,0.0
Drug10_1000nM,rep1,FOV2,6,8,7885,2715,0.0,0.0
Drug10_1000nM,rep1,FOV2,6,9,7464,2637,0.0,0.0
Drug10_1000nM,rep1,FOV2,7,1,7784,2678,0.0,0.0
Drug10_1000nM,rep1,FOV2,7,2,7523,2683,0.0,0.0
Drug10_1000nM,rep1,FOV2,7,3,8184,2794,0.0,0.0
Drug10_1000nM,rep1,FOV2,7,4,7522,2469,0.0,0.0
Drug10_1000nM,rep1,FOV2,7,5,7433,2820,0.0,0.0
Drug10_1000nM,rep1,FOV2,7,6,8066,2604,0.0,0.0
Drug10_1000nM,rep1,FOV2,7,7,7755,2690,0.0,0.0
Drug10_1000nM,rep1,FOV2,7,8,7928,2673,0.0,0.0
Drug10_1000nM,rep1,FOV2,7,9,7416,2689,0.0,0.0
Drug10_1000nM,rep1,FOV2,8,1,7846,2642,0.0,0.0
Drug10_1000nM,rep1,FOV2,8,2,7467,2681,0.0,0.0
Drug10_1000nM,rep1,FOV2,8,3,8143,2762,0.0,0.0
Drug10_1000nM,rep1,FOV2,8,4,7324,2525,0.0,0.0
Drug10_1000nM,rep1,FOV2,8,5,7280,2758,0.0,0.0
Drug10_1000nM,rep1,FOV2,8,6,8156,2607,0.0,0.0
Drug10_1000nM,rep1,FOV2,8,7,7887,2669,0.0,0.0
Drug10_1000nM,rep1,FOV2,8,8,7883,2673,0.0,0.0
Drug10_1000nM,rep1,FOV2,8,9,7494,2636,0.0,0.0
Drug10_1000nM,rep1,FOV2,9,1,7907,2689,0.0,0.0
Drug10_1000nM,rep1,FOV2,9,2,7542,2653,0.0,1.0
Drug10_1000nM,rep1,FOV2,9,3,8104,2737,0.0,0.0
Drug10_1000nM,rep1,FOV2,9,4,7388,2481,0.0,0.0
Drug10_1000nM,rep1,FOV2,9,5,7295,2794,0.0,0.0
Drug10_1000nM,rep1,FOV2,9,6,8108,2625,0.0,0.0
Drug10_1000nM,rep1,FOV2,9,7,7914,2715,0.0,0.0
Drug10_1000nM,rep1,FOV2,9,8,7702,2716,0.0,0.0
Drug10_1000nM,rep1,FOV2,9,9,7461,2669,0.0,0.0
Drug10_1000nM,rep1,FOV2,10,1,7899,2633,0.0,0.0
Drug10_1000nM,rep1,FOV2,10,2,7606,2687,0.0,0.0
Drug10_1000nM,rep1,FOV2,10,3,8195,2774,0.0,0.0
Drug10_1000nM,rep1,FOV2,10,4,7515,2529,0.0,0.0
Drug10_1000nM,rep1,FOV2,10,5,7288,2830,0.0,0.0
Drug10_1000nM,rep1,FOV2,10,6,7976,2640,0.0,0.0
Drug10_1000nM,rep1,FOV2,10,7,7843,2763,0.0,0.0
Drug10_1000nM,rep1,FOV2,10,8,7697,2702,0.0,0.0
Drug10_1000nM,rep1,FOV2,10,9,7326,2643,0.0,0.0
Drug10_1000nM,rep1,FOV2,11,1,7938,2733,0.0,0.0
Drug10_1000nM,rep1,FOV2,11,2,7704,2714,0.0,2.0
Drug10_1000nM,rep1,FOV2,11,3,7974,2779,0.0,0.0
Drug10_1000nM,rep1,FOV2,11,4,7273,2472,0.0,0.0
Drug10_1000nM,rep1,FOV2,11,5,7254,2800,0.0,0.0
Drug10_1000nM,rep1,FOV2,11,6,8070,2623,0.0,0.0
Drug10_1000nM,rep1,FOV2,11,7,7888,2681,0.0,0.0
Drug10_1000nM,rep1,FOV2,11,8,7769,2686,0.0,0.0
Drug10_1000nM,rep1,FOV2,11,9,7428,2678,0.0,0.0
Drug10_1000nM,rep1,FOV2,12,1,7997,2745,0.0,2.0
Drug10_1000nM,rep1,FOV2,12,2,7631,2678,0.0,0.0
Drug10_1000nM,rep1,FOV2,12,3,8110,2839,0.0,0.0
Drug10_1000nM,rep1,FOV2,12,4,7484,2500,0.0,0.0
Drug10_1000nM,rep1,FOV2,12,5,7263,2806,0.0,0.0
Drug10_1000nM,rep1,FOV2,12,6,8143,2604,0.0,0.0
Drug10_1000nM,rep1,FOV2,12,7,7835,2711,0.0,0.0
Drug10_1000nM,rep1,FOV2,12,8,7699,2727,0.0,0.0
Drug10_1000nM,rep1,FOV2,12,9,7378,2695,0.0,0.0
Drug10_1000nM,rep1,FOV2,13,1,8033,2731,0.0,2.0
Drug10_1000nM,rep1,FOV2,13,2,7488,2736,0.0,0.0
Drug10_1000nM,rep1,FOV2,13,3,8177,2796,0.0,0.0
Drug10_1000nM,rep1,FOV2,13,4,7494,2526,0.0,0.0
Drug10_1000nM,rep1,FOV2,13,5,7169,2841,0.0,0.0
Drug10_1000nM,rep1,FOV2,13,6,8080,2587,0.0,0.0
Drug10_1000nM,rep1,FOV2,13,7,7325,2633,0.0,0.0
Drug10_1000nM,rep1,FOV2,14,1,7910,2785,0.0,1.0
Drug10_1000nM,rep1,FOV2,14,2,7522,2718,0.0,0.0
Drug10_1000nM,rep1,FOV2,14,3,8102,2850,0.0,0.0
Drug10_1000nM,rep1,FOV2,14,4,7465,2529,0.0,0.0
Drug10_1000nM,rep1,FOV2,14,5,7085,2851,0.0,0.0
Drug10_1000nM,rep1,FOV2,14,6,8000,2588,0.0,0.0
Drug10_1000nM,rep1,FOV2,14,7,5419,2616,0.0,0.0
Drug10_1000nM,rep1,FOV2,15,1,7804,2704,0.0,0.0
Drug10_1000nM,rep1,FOV2,15,2,7627,2694,0.0,0.0
Drug10_1000nM,rep1,FOV2,15,3,8037,2793,0.0,0.0
Drug10_1000nM,rep1,FOV2,15,4,7350,2490,0.0,0.0
Drug10_1000nM,rep1,FOV2,15,5,7080,2799,0.0,0.0
Drug10_1000nM,rep1,FOV2,15,6,8036,2567,0.0,0.0
Drug10_1000nM,rep1,FOV2,16,1,7882,2644,0.0,0.0
Drug10_1000nM,rep1,FOV2,16,2,7539,2713,0.0,0.0
Drug10_1000nM,rep1,FOV2,16,3,8020,2843,0.0,0.0
Drug10_1000nM,rep1,FOV2,16,4,7400,2493,0.0,0.0
Drug10_1000nM,rep1,FOV2,16,5,7209,2787,0.0,0.0
Drug10_1000nM,rep1,FOV2,16,6,8141,2573,0.0,0.0
Drug10_1000nM,rep1,FOV2,17,1,7807,2676,0.0,0.0
Drug10_1000nM,rep1,FOV2,17,2,7548,2644,0.0,0.0
Drug10_1000nM,rep1,FOV2,17,3,8074,2799,0.0,0.0
Drug10_1000nM,rep1,FOV2,17,4,7466,2539,0.0,0.0
Drug10_1000nM,rep1,FOV2,17,5,7161,2765,0.0,0.0
Drug10_1000nM,rep1,FOV2,17,6,8044,2514,0.0,1.0
Drug10_1000nM,rep1,FOV2,18,1,7822,2653,0.0,0.0
Drug10_1000nM,rep1,FOV2,18,2,7590,2675,0.0,0.0
Drug10_1000nM,rep1,FOV2,18,3,8116,2795,0.0,0.0
Drug10_1000nM,rep1,FOV2,18,4,7324,2494,0.0,0.0
Drug10_1000nM,rep1,FOV2,18,5,7138,2844,0.0,0.0
Drug10_1000nM,rep1,FOV2,18,6,8191,2575,0.0,0.0
