Treatment,Replica,FOV,Time,CellCount,CellArea,NucleusArea,mRNA_nucleus,mRNA_cytosol
Drug8_1000nM,rep2,FOV3,1,7,7693,3237,2.0,0.0
Drug8_1000nM,rep2,FOV3,1,8,8835,2849,0.0,12.0
Drug8_1000nM,rep2,FOV3,1,9,7461,3049,0.0,10.0
Drug8_1000nM,rep2,FOV3,1,10,8281,3388,1.0,0.0
Drug8_1000nM,rep2,FOV3,1,11,7128,2973,1.0,4.0
Drug8_1000nM,rep2,FOV3,1,12,8251,2887,0.0,14.0
Drug8_1000nM,rep2,FOV3,1,13,8121,3200,0.0,6.0
Drug8_1000nM,rep2,FOV3,1,14,7232,4093,2.0,0.0
Drug8_1000nM,rep2,FOV3,1,15,3362,2789,0.0,0.0
Drug8_1000nM,rep2,FOV3,2,1,8113,2653,0.0,6.0
Drug8_1000nM,rep2,FOV3,2,2,7945,2670,0.0,13.0
Drug8_1000nM,rep2,FOV3,2,3,7332,3117,2.0,0.0
Drug8_1000nM,rep2,FOV3,2,4,7432,3042,1.0,1.0
Drug8_1000nM,rep2,FOV3,2,5,7502,2838,0.0,14.0
Drug8_1000nM,rep2,FOV3,2,6,4385,2267,0.0,0.0
Drug8_1000nM,rep2,FOV3,2,7,7664,2969,1.0,0.0
Drug8_1000nM,rep2,FOV3,2,8,8867,2847,0.0,15.0
Drug8_1000nM,rep2,FOV3,2,9,7419,2911,0.0,14.0
Drug8_1000nM,rep2,FOV3,2,10,8303,4199,0.0,6.0
Drug8_1000nM,rep2,FOV3,2,11,7140,3022,2.0,0.0
Drug8_1000nM,rep2,FOV3,2,12,8206,3197,0.0,13.0
Drug8_1000nM,rep2,FOV3,2,13,8141,3113,0.0,6.0
Drug8_1000nM,rep2,FOV3,2,14,7290,6175,2.0,0.0
Drug8_1000nM,rep2,FOV3,2,15,4783,2791,0.0,0.0
Drug8_1000nM,rep2,FOV3,3,1,7990,2593,2.0,0.0
Drug8_1000nM,rep2,FOV3,3,2,8073,2891,0.0,10.0
Drug8_1000nM,rep2,FOV3,3,3,7351,3714,0.0,7.0
Drug8_1000nM,rep2,FOV3,3,4,7435,2982,2.0,0.0
Drug8_1000nM,rep2,FOV3,3,5,7431,2756,0.0,17.0
Drug8_1000nM,rep2,FOV3,3,6,5180,2386,0.0,0.0
Drug8_1000nM,rep2,FOV3,3,7,7672,2845,1.0,0.0
Drug8_1000nM,rep2,FOV3,3,8,8796,2819,0.0,10.0
Drug8_1000nM,rep2,FOV3,3,9,7392,2691,0.0,10.0
Drug8_1000nM,rep2,FOV3,3,10,8279,3342,0.0,5.0
Drug8_1000nM,rep2,FOV3,3,11,7135,2843,1.0,1.0
Drug8_1000nM,rep2,FOV3,3,12,8217,3350,0.0,11.0
Drug8_1000nM,rep2,FOV3,3,13,8144,3118,0.0,4.0
Drug8_1000nM,rep2,FOV3,3,14,7240,6339,2.0,0.0
Drug8_1000nM,rep2,FOV3,3,15,3369,2681,0.0,0.0
Drug8_1000nM,rep2,FOV3,4,1,8125,2633,0.0,7.0
Drug8_1000nM,rep2,FOV3,4,2,7987,2957,2.0,0.0
Drug8_1000nM,rep2,FOV3,4,3,7275,3898,0.0,13.0
Drug8_1000nM,rep2,FOV3,4,4,7430,2977,2.0,0.0
Drug8_1000nM,rep2,FOV3,4,5,7343,2707,0.0,12.0
Drug8_1000nM,rep2,FOV3,4,6,3663,2259,0.0,0.0
Drug8_1000nM,rep2,FOV3,4,7,7682,2869,1.0,0.0
Drug8_1000nM,rep2,FOV3,4,8,8745,2771,0.0,1.0
Drug8_1000nM,rep2,FOV3,4,9,7401,2735,0.0,15.0
Drug8_1000nM,rep2,FOV3,4,10,8233,3060,0.0,13.0
Drug8_1000nM,rep2,FOV3,4,11,7114,2768,2.0,0.0
Drug8_1000nM,rep2,FOV3,4,12,8258,3162,1.0,0.0
Drug8_1000nM,rep2,FOV3,4,13,8132,3111,0.0,5.0
Drug8_1000nM,rep2,FOV3,4,14,7269,6212,2.0,0.0
Drug8_1000nM,rep2,FOV3,4,15,4000,2699,0.0,0.0
Drug8_1000nM,rep2,FOV3,5,1,8126,3834,0.0,8.0
Drug8_1000nM,rep2,FOV3,5,2,7950,2619,2.0,0.0
Drug8_1000nM,rep2,FOV3,5,3,7312,6066,0.0,13.0
Drug8_1000nM,rep2,FOV3,5,4,7445,2990,2.0,0.0
Drug8_1000nM,rep2,FOV3,5,5,7369,2767,0.0,20.0
Drug8_1000nM,rep2,FOV3,5,6,8564,2802,0.0,0.0
Drug8_1000nM,rep2,FOV3,5,7,7401,2904,0.0,8.0
Drug8_1000nM,rep2,FOV3,5,8,8194,3108,0.0,11.0
Drug8_1000nM,rep2,FOV3,5,9,7092,2800,2.0,0.0
Drug8_1000nM,rep2,FOV3,5,10,8169,2853,0.0,10.0
Drug8_1000nM,rep2,FOV3,5,11,8094,3024,0.0,5.0
Drug8_1000nM,rep2,FOV3,5,12,7240,6305,2.0,0.0
Drug8_1000nM,rep2,FOV3,6,1,8063,2619,0.0,3.0
Drug8_1000nM,rep2,FOV3,6,2,7958,3024,1.0,0.0
Drug8_1000nM,rep2,FOV3,6,3,7336,6031,0.0,14.0
Drug8_1000nM,rep2,FOV3,6,4,7405,2974,2.0,0.0
Drug8_1000nM,rep2,FOV3,6,5,7473,2805,0.0,10.0
Drug8_1000nM,rep2,FOV3,6,6,8684,3394,0.0,0.0
Drug8_1000nM,rep2,FOV3,6,7,7440,2798,2.0,0.0
Drug8_1000nM,rep2,FOV3,6,8,8127,2831,0.0,9.0
Drug8_1000nM,rep2,FOV3,6,9,8152,2773,0.0,15.0
Drug8_1000nM,rep2,FOV3,6,10,8109,3048,0.0,11.0
Drug8_1000nM,rep2,FOV3,6,11,7172,4761,2.0,0.0
Drug8_1000nM,rep2,FOV3,7,1,8160,2687,0.0,11.0
Drug8_1000nM,rep2,FOV3,7,2,7950,2764,1.0,0.0
Drug8_1000nM,rep2,FOV3,7,3,7271,5412,0.0,18.0
Drug8_1000nM,rep2,FOV3,7,4,7429,2982,2.0,0.0
Drug8_1000nM,rep2,FOV3,7,5,8553,4200,0.0,0.0
Drug8_1000nM,rep2,FOV3,7,6,7496,2798,2.0,0.0
Drug8_1000nM,rep2,FOV3,7,7,8248,2823,0.0,15.0
Drug8_1000nM,rep2,FOV3,7,8,8163,2757,0.0,11.0
Drug8_1000nM,rep2,FOV3,7,9,8089,3043,0.0,14.0
Drug8_1000nM,rep2,FOV3,7,10,7248,5263,2.0,0.0
Drug8_1000nM,rep2,FOV3,8,1,8193,4476,0.0,16.0
Drug8_1000nM,rep2,FOV3,8,2,7977,2694,2.0,0.0
Drug8_1000nM,rep2,FOV3,8,3,7328,5459,1.0,3.0
Drug8_1000nM,rep2,FOV3,8,4,7404,3132,2.0,0.0
Drug8_1000nM,rep2,FOV3,8,5,8580,5636,0.0,0.0
Drug8_1000nM,rep2,FOV3,8,6,7486,2778,2.0,0.0
Drug8_1000nM,rep2,FOV3,8,7,8257,2882,0.0,6.0
Drug8_1000nM,rep2,FOV3,8,8,8121,2725,0.0,10.0
Drug8_1000nM,rep2,FOV3,8,9,7195,4107,1.0,0.0
Drug8_1000nM,rep2,FOV3,9,1,8123,2695,0.0,14.0
Drug8_1000nM,rep2,FOV3,9,2,7921,3056,2.0,0.0
Drug8_1000nM,rep2,FOV3,9,3,7387,4576,1.0,0.0
Drug8_1000nM,rep2,FOV3,9,4,7404,3050,2.0,0.0
Drug8_1000nM,rep2,FOV3,9,5,8462,5229,0.0,1.0
Drug8_1000nM,rep2,FOV3,9,6,7478,2757,2.0,0.0
Drug8_1000nM,rep2,FOV3,9,7,8232,2921,0.0,9.0
Drug8_1000nM,rep2,FOV3,9,8,8131,2704,0.0,1.0
Drug8_1000nM,rep2,FOV3,9,9,7156,3423,1.0,6.0
Drug8_1000nM,rep2,FOV3,10,1,8236,2705,0.0,14.0
Drug8_1000nM,rep2,FOV3,10,2,7983,3065,1.0,0.0
Drug8_1000nM,rep2,FOV3,10,3,7462,4359,2.0,0.0
Drug8_1000nM,rep2,FOV3,10,4,8531,5609,0.0,0.0
Drug8_1000nM,rep2,FOV3,10,5,7519,2804,2.0,0.0
Drug8_1000nM,rep2,FOV3,10,6,8282,2932,0.0,7.0
Drug8_1000nM,rep2,FOV3,10,7,8043,2715,0.0,0.0
Drug8_1000nM,rep2,FOV3,10,8,7223,3277,0.0,12.0
Drug8_1000nM,rep2,FOV3,11,1,8193,2711,0.0,14.0
Drug8_1000nM,rep2,FOV3,11,2,7896,2980,0.0,3.0
Drug8_1000nM,rep2,FOV3,11,3,7434,4407,2.0,0.0
Drug8_1000nM,rep2,FOV3,11,4,8504,5242,0.0,0.0
Drug8_1000nM,rep2,FOV3,11,5,7511,2813,2.0,0.0
Drug8_1000nM,rep2,FOV3,11,6,8293,2893,0.0,6.0
Drug8_1000nM,rep2,FOV3,11,7,8123,2699,0.0,0.0
Drug8_1000nM,rep2,FOV3,11,8,7224,3324,0.0,9.0
Drug8_1000nM,rep2,FOV3,12,1,8266,2714,0.0,12.0
Drug8_1000nM,rep2,FOV3,12,2,7990,2836,0.0,6.0
Drug8_1000nM,rep2,FOV3,12,3,7459,3812,2.0,0.0
Drug8_1000nM,rep2,FOV3,12,4,8449,4184,0.0,0.0
Drug8_1000nM,rep2,FOV3,12,5,7493,2836,1.0,0.0
Drug8_1000nM,rep2,FOV3,12,6,8311,2958,2.0,0.0
Drug8_1000nM,rep2,FOV3,12,7,8102,2674,0.0,0.0
Drug8_1000nM,rep2,FOV3,12,8,7206,3554,0.0,14.0
Drug8_1000nM,rep2,FOV3,13,1,8167,2645,0.0,1.0
Drug8_1000nM,rep2,FOV3,13,2,8017,2760,0.0,10.0
Drug8_1000nM,rep2,FOV3,13,3,7495,3751,2.0,0.0
Drug8_1000nM,rep2,FOV3,13,4,8688,2813,0.0,0.0
Drug8_1000nM,rep2,FOV3,13,5,8345,3328,1.0,0.0
Drug8_1000nM,rep2,FOV3,13,6,5897,2674,0.0,0.0
Drug8_1000nM,rep2,FOV3,13,7,7259,3665,1.0,5.0
Drug8_1000nM,rep2,FOV3,14,1,8102,2656,0.0,0.0
Drug8_1000nM,rep2,FOV3,14,2,7993,2984,2.0,0.0
Drug8_1000nM,rep2,FOV3,14,3,7453,4026,2.0,0.0
Drug8_1000nM,rep2,FOV3,14,4,8491,2790,0.0,0.0
Drug8_1000nM,rep2,FOV3,14,5,8346,3893,2.0,0.0
Drug8_1000nM,rep2,FOV3,14,6,7261,5480,2.0,0.0
Drug8_1000nM,rep2,FOV3,15,1,8039,5212,0.0,1.0
Drug8_1000nM,rep2,FOV3,15,2,7991,2636,2.0,0.0
Drug8_1000nM,rep2,FOV3,15,3,7471,3479,2.0,0.0
Drug8_1000nM,rep2,FOV3,15,4,8477,2751,0.0,0.0
Drug8_1000nM,rep2,FOV3,15,5,8319,4750,2.0,0.0
Drug8_1000nM,rep2,FOV3,15,6,7278,6185,2.0,0.0
Drug8_1000nM,rep2,FOV3,16,1,7941,2660,0.0,0.0
Drug8_1000nM,rep2,FOV3,16,2,7920,2739,2.0,0.0
Drug8_1000nM,rep2,FOV3,16,3,7410,2896,0.0,9.0
Drug8_1000nM,rep2,FOV3,16,4,8448,2812,0.0,0.0
Drug8_1000nM,rep2,FOV3,16,5,8359,5619,2.0,0.0
Drug8_1000nM,rep2,FOV3,16,6,7273,6323,2.0,0.0
Drug8_1000nM,rep2,FOV3,17,1,7905,2654,0.0,1.0
Drug8_1000nM,rep2,FOV3,17,2,7974,2715,0.0,4.0
Drug8_1000nM,rep2,FOV3,17,3,7412,2758,0.0,10.0
Drug8_1000nM,rep2,FOV3,17,4,8407,2807,0.0,0.0
Drug8_1000nM,rep2,FOV3,17,5,8445,7479,2.0,0.0
Drug8_1000nM,rep2,FOV3,17,6,7277,5849,2.0,0.0
Drug8_1000nM,rep2,FOV3,18,1,7993,2644,0.0,0.0
Drug8_1000nM,rep2,FOV3,18,2,7953,2641,0.0,3.0
Drug8_1000nM,rep2,FOV3,18,3,7388,2694,0.0,0.0
Drug8_1000nM,rep2,FOV3,18,4,8681,2785,0.0,0.0
Drug8_1000nM,rep2,FOV3,18,5,8465,7425,2.0,0.0
Drug8_1000nM,rep2,FOV3,18,6,7296,5607,2.0,0.0
Drug8_1000nM,rep2,FOV3,19,1,7938,2638,0.0,0.0
Drug8_1000nM,rep2,FOV3,19,2,7965,3395,0.0,8.0
Drug8_1000nM,rep2,FOV3,19,3,8435,7341,2.0,0.0
Drug8_1000nM,rep2,FOV3,19,4,7294,5420,2.0,0.0
Drug8_1000nM,rep2,FOV3,20,1,7892,2632,0.0,0.0
Drug8_1000nM,rep2,FOV3,20,2,7995,3243,0.0,9.0
Drug8_1000nM,rep2,FOV3,20,3,8477,7144,2.0,0.0
Drug8_1000nM,rep2,FOV3,20,4,7211,3931,2.0,0.0
Drug8_1000nM,rep2,FOV4,0,1,8362,2904,0.0,0.0
Drug8_1000nM,rep2,FOV4,0,2,4397,2985,0.0,0.0
Drug8_1000nM,rep2,FOV4,0,3,3929,2538,0.0,0.0
Drug8_1000nM,rep2,FOV4,0,4,8017,2987,0.0,5.0
Drug8_1000nM,rep2,FOV4,0,5,7189,2906,0.0,4.0
Drug8_1000nM,rep2,FOV4,0,6,6920,2711,0.0,0.0
Drug8_1000nM,rep2,FOV4,0,7,7188,2842,0.0,0.0
Drug8_1000nM,rep2,FOV4,0,8,8350,3123,1.0,2.0
Drug8_1000nM,rep2,FOV4,0,9,7043,3590,2.0,0.0
Drug8_1000nM,rep2,FOV4,0,10,7122,5972,2.0,0.0
Drug8_1000nM,rep2,FOV4,0,11,7659,2920,0.0,13.0
Drug8_1000nM,rep2,FOV4,0,12,8124,3130,0.0,14.0
Drug8_1000nM,rep2,FOV4,0,13,8211,2725,0.0,0.0
Drug8_1000nM,rep2,FOV4,1,1,8291,2874,0.0,0.0
Drug8_1000nM,rep2,FOV4,1,2,4322,3001,0.0,0.0
Drug8_1000nM,rep2,FOV4,1,3,3824,2722,0.0,0.0
Drug8_1000nM,rep2,FOV4,1,4,8056,2993,2.0,0.0
Drug8_1000nM,rep2,FOV4,1,5,7216,3049,0.0,5.0
Drug8_1000nM,rep2,FOV4,1,6,7007,2720,0.0,0.0
Drug8_1000nM,rep2,FOV4,1,7,7257,2844,0.0,0.0
Drug8_1000nM,rep2,FOV4,1,8,8325,2999,0.0,13.0
Drug8_1000nM,rep2,FOV4,1,9,6967,3473,2.0,0.0
Drug8_1000nM,rep2,FOV4,1,10,7087,4902,2.0,0.0
Drug8_1000nM,rep2,FOV4,1,11,7659,3066,0.0,16.0
Drug8_1000nM,rep2,FOV4,1,12,8069,3158,0.0,15.0
Drug8_1000nM,rep2,FOV4,1,13,8197,2738,0.0,0.0
Drug8_1000nM,rep2,FOV4,2,1,8340,2883,0.0,0.0
Drug8_1000nM,rep2,FOV4,2,2,4600,3009,0.0,0.0
Drug8_1000nM,rep2,FOV4,2,3,4140,2587,0.0,0.0
Drug8_1000nM,rep2,FOV4,2,4,8075,3845,1.0,0.0
Drug8_1000nM,rep2,FOV4,2,5,7151,2926,0.0,2.0
Drug8_1000nM,rep2,FOV4,2,6,6936,2741,0.0,0.0
Drug8_1000nM,rep2,FOV4,2,7,7039,2760,0.0,0.0
Drug8_1000nM,rep2,FOV4,2,8,8244,2832,0.0,11.0
Drug8_1000nM,rep2,FOV4,2,9,6982,3398,1.0,0.0
Drug8_1000nM,rep2,FOV4,2,10,7020,3181,2.0,0.0
Drug8_1000nM,rep2,FOV4,2,11,7600,3830,2.0,0.0
Drug8_1000nM,rep2,FOV4,2,12,8060,3229,0.0,12.0
Drug8_1000nM,rep2,FOV4,2,13,8255,2711,0.0,0.0
Drug8_1000nM,rep2,FOV4,3,1,8346,2865,0.0,1.0
Drug8_1000nM,rep2,FOV4,3,2,4769,3040,0.0,0.0
Drug8_1000nM,rep2,FOV4,3,3,4465,2646,0.0,0.0
Drug8_1000nM,rep2,FOV4,3,4,8072,5153,2.0,0.0
Drug8_1000nM,rep2,FOV4,3,5,7183,2947,0.0,4.0
Drug8_1000nM,rep2,FOV4,3,6,7076,2845,0.0,1.0
Drug8_1000nM,rep2,FOV4,3,7,7159,2804,0.0,0.0
Drug8_1000nM,rep2,FOV4,3,8,8270,2788,0.0,5.0
Drug8_1000nM,rep2,FOV4,3,9,6945,3375,2.0,0.0
Drug8_1000nM,rep2,FOV4,3,10,7041,3596,2.0,0.0
Drug8_1000nM,rep2,FOV4,3,11,7629,4546,2.0,0.0
Drug8_1000nM,rep2,FOV4,3,12,8053,3148,0.0,12.0
Drug8_1000nM,rep2,FOV4,3,13,8347,2733,0.0,2.0
Drug8_1000nM,rep2,FOV4,4,1,8466,2890,0.0,9.0
Drug8_1000nM,rep2,FOV4,4,2,4025,2984,0.0,0.0
Drug8_1000nM,rep2,FOV4,4,3,3531,2144,0.0,0.0
Drug8_1000nM,rep2,FOV4,4,4,8106,5096,2.0,0.0
Drug8_1000nM,rep2,FOV4,4,5,7151,2932,0.0,4.0
Drug8_1000nM,rep2,FOV4,4,6,7074,2828,0.0,9.0
Drug8_1000nM,rep2,FOV4,4,7,7258,2773,0.0,4.0
Drug8_1000nM,rep2,FOV4,4,8,8182,2739,0.0,0.0
Drug8_1000nM,rep2,FOV4,4,9,6977,3520,2.0,0.0
Drug8_1000nM,rep2,FOV4,4,10,7086,3348,1.0,0.0
Drug8_1000nM,rep2,FOV4,4,11,7642,4093,2.0,0.0
Drug8_1000nM,rep2,FOV4,4,12,8079,3197,0.0,13.0
Drug8_1000nM,rep2,FOV4,4,13,8333,2746,0.0,0.0
Drug8_1000nM,rep2,FOV4,5,1,8461,2918,0.0,15.0
Drug8_1000nM,rep2,FOV4,5,2,3167,2905,0.0,0.0
Drug8_1000nM,rep2,FOV4,5,3,8004,2964,2.0,0.0
Drug8_1000nM,rep2,FOV4,5,4,7039,2926,0.0,3.0
Drug8_1000nM,rep2,FOV4,5,5,7053,2864,0.0,17.0
Drug8_1000nM,rep2,FOV4,5,6,7283,2900,0.0,14.0
Drug8_1000nM,rep2,FOV4,5,7,7972,5309,0.0,0.0
Drug8_1000nM,rep2,FOV4,5,8,6991,2698,2.0,0.0
Drug8_1000nM,rep2,FOV4,5,9,7044,2977,1.0,0.0
Drug8_1000nM,rep2,FOV4,5,10,7609,5170,2.0,0.0
Drug8_1000nM,rep2,FOV4,5,11,8092,3316,0.0,6.0
Drug8_1000nM,rep2,FOV4,5,12,8199,2721,0.0,0.0
Drug8_1000nM,rep2,FOV4,6,1,8488,2895,0.0,16.0
Drug8_1000nM,rep2,FOV4,6,2,8035,2930,1.0,2.0
Drug8_1000nM,rep2,FOV4,6,3,7033,2803,0.0,0.0
Drug8_1000nM,rep2,FOV4,6,4,7088,2866,1.0,1.0
Drug8_1000nM,rep2,FOV4,6,5,7305,2916,0.0,11.0
Drug8_1000nM,rep2,FOV4,6,6,7875,6144,0.0,0.0
Drug8_1000nM,rep2,FOV4,6,7,7029,2704,2.0,0.0
Drug8_1000nM,rep2,FOV4,6,8,7083,2797,0.0,7.0
Drug8_1000nM,rep2,FOV4,6,9,7563,4674,2.0,0.0
Drug8_1000nM,rep2,FOV4,6,10,8149,2671,0.0,1.0
Drug8_1000nM,rep2,FOV4,7,1,8503,2883,0.0,15.0
Drug8_1000nM,rep2,FOV4,7,2,8006,2896,0.0,14.0
Drug8_1000nM,rep2,FOV4,7,3,7025,2742,0.0,0.0
Drug8_1000nM,rep2,FOV4,7,4,7062,3197,2.0,0.0
Drug8_1000nM,rep2,FOV4,7,5,7323,2922,0.0,14.0
Drug8_1000nM,rep2,FOV4,7,6,8186,6158,0.0,1.0
Drug8_1000nM,rep2,FOV4,7,7,7013,2700,2.0,0.0
Drug8_1000nM,rep2,FOV4,7,8,7091,2783,0.0,10.0
Drug8_1000nM,rep2,FOV4,7,9,7625,4303,2.0,0.0
Drug8_1000nM,rep2,FOV4,7,10,8304,2719,0.0,1.0
Drug8_1000nM,rep2,FOV4,8,1,8426,2902,0.0,13.0
Drug8_1000nM,rep2,FOV4,8,2,7973,2920,0.0,14.0
Drug8_1000nM,rep2,FOV4,8,3,7035,2747,0.0,2.0
Drug8_1000nM,rep2,FOV4,8,4,7057,3443,0.0,6.0
Drug8_1000nM,rep2,FOV4,8,5,7267,2770,0.0,12.0
Drug8_1000nM,rep2,FOV4,8,6,8131,6067,0.0,3.0
Drug8_1000nM,rep2,FOV4,8,7,7012,2715,2.0,0.0
Drug8_1000nM,rep2,FOV4,8,8,7608,4039,2.0,0.0
Drug8_1000nM,rep2,FOV4,8,9,8318,2736,0.0,4.0
Drug8_1000nM,rep2,FOV4,9,1,8479,2864,0.0,11.0
Drug8_1000nM,rep2,FOV4,9,2,7976,2907,0.0,9.0
Drug8_1000nM,rep2,FOV4,9,3,7022,2730,0.0,3.0
Drug8_1000nM,rep2,FOV4,9,4,7075,2848,0.0,11.0
Drug8_1000nM,rep2,FOV4,9,5,7272,2808,0.0,12.0
Drug8_1000nM,rep2,FOV4,9,6,8132,5941,0.0,0.0
Drug8_1000nM,rep2,FOV4,9,7,7029,2688,2.0,0.0
Drug8_1000nM,rep2,FOV4,9,8,7559,3392,1.0,2.0
Drug8_1000nM,rep2,FOV4,10,1,8497,2860,0.0,4.0
Drug8_1000nM,rep2,FOV4,10,2,7951,2718,0.0,2.0
Drug8_1000nM,rep2,FOV4,10,3,7284,2713,0.0,4.0
Drug8_1000nM,rep2,FOV4,10,4,8191,2730,0.0,0.0
Drug8_1000nM,rep2,FOV4,10,5,7019,5783,2.0,0.0
Drug8_1000nM,rep2,FOV4,10,6,7619,3165,0.0,5.0
Drug8_1000nM,rep2,FOV4,11,1,8499,2921,0.0,14.0
Drug8_1000nM,rep2,FOV4,11,2,7929,2713,0.0,1.0
Drug8_1000nM,rep2,FOV4,11,3,7388,2689,0.0,1.0
Drug8_1000nM,rep2,FOV4,11,4,8250,2757,0.0,0.0
Drug8_1000nM,rep2,FOV4,11,5,6987,5677,2.0,0.0
Drug8_1000nM,rep2,FOV4,12,1,8541,2887,0.0,16.0
Drug8_1000nM,rep2,FOV4,12,2,7916,2708,0.0,0.0
Drug8_1000nM,rep2,FOV4,12,3,7363,2831,0.0,1.0
Drug8_1000nM,rep2,FOV4,12,4,8134,2778,0.0,0.0
Drug8_1000nM,rep2,FOV4,12,5,6987,4941,2.0,0.0
Drug8_1000nM,rep2,FOV4,13,1,8542,2937,0.0,18.0
Drug8_1000nM,rep2,FOV4,13,2,7804,2715,0.0,0.0
Drug8_1000nM,rep2,FOV4,13,3,7348,2698,0.0,3.0
Drug8_1000nM,rep2,FOV4,13,4,8183,2804,0.0,0.0
Drug8_1000nM,rep2,FOV4,13,5,7029,4096,1.0,3.0
Drug8_1000nM,rep2,FOV4,14,1,8536,2915,0.0,20.0
Drug8_1000nM,rep2,FOV4,14,2,7914,2734,0.0,0.0
Drug8_1000nM,rep2,FOV4,14,3,7256,2815,0.0,2.0
Drug8_1000nM,rep2,FOV4,14,4,8150,2801,0.0,0.0
Drug8_1000nM,rep2,FOV4,14,5,6955,3235,0.0,14.0
Drug8_1000nM,rep2,FOV4,15,1,8566,3153,0.0,13.0
Drug8_1000nM,rep2,FOV4,15,2,8054,2706,0.0,0.0
Drug8_1000nM,rep2,FOV4,15,3,7385,2793,0.0,1.0
Drug8_1000nM,rep2,FOV4,15,4,8191,2763,0.0,0.0
Drug8_1000nM,rep2,FOV4,16,1,8625,3794,0.0,8.0
Drug8_1000nM,rep2,FOV4,16,2,8079,2749,0.0,2.0
Drug8_1000nM,rep2,FOV4,16,3,7177,2812,0.0,0.0
Drug8_1000nM,rep2,FOV4,16,4,8034,2761,0.0,0.0
Drug8_1000nM,rep2,FOV4,17,1,8613,3084,0.0,6.0
Drug8_1000nM,rep2,FOV4,17,2,8120,3048,0.0,18.0
Drug8_1000nM,rep2,FOV4,17,3,7283,2813,0.0,0.0
Drug8_1000nM,rep2,FOV4,17,4,8045,2769,0.0,0.0
Drug8_1000nM,rep2,FOV4,18,1,8627,2972,0.0,9.0
Drug8_1000nM,rep2,FOV4,18,2,8267,6990,2.0,0.0
Drug8_1000nM,rep2,FOV4,18,3,7136,2782,0.0,0.0
Drug8_1000nM,rep2,FOV4,18,4,8185,2753,0.0,0.0
Drug8_1000nM,rep2,FOV4,19,1,8551,2887,0.0,16.0
Drug8_1000nM,rep2,FOV4,19,2,8192,7057,2.0,0.0
Drug8_1000nM,rep2,FOV4,19,3,7062,2810,0.0,0.0
Drug8_1000nM,rep2,FOV4,19,4,8286,2745,0.0,0.0
Drug8_1000nM,rep2,FOV4,20,1,8576,2867,0.0,9.0
Drug8_1000nM,rep2,FOV4,20,2,8204,6797,2.0,0.0
Drug8_1000nM,rep2,FOV4,20,3,7237,2794,0.0,0.0
Drug8_1000nM,rep2,FOV4,20,4,8273,2759,0.0,0.0
Drug8_1000nM,rep2,FOV5,0,1,8241,2697,2.0,0.0
Drug8_1000nM,rep2,FOV5,0,2,7122,3493,0.0,0.0
Drug8_1000nM,rep2,FOV5,0,3,3527,2749,0.0,0.0
Drug8_1000nM,rep2,FOV5,0,4,7495,2738,0.0,16.0
Drug8_1000nM,rep2,FOV5,0,5,7450,2880,0.0,0.0
Drug8_1000nM,rep2,FOV5,0,6,7056,4412,2.0,0.0
Drug8_1000nM,rep2,FOV5,0,7,7275,2662,0.0,14.0
Drug8_1000nM,rep2,FOV5,0,8,8416,3755,2.0,0.0
Drug8_1000nM,rep2,FOV5,0,9,7478,3922,1.0,0.0
Drug8_1000nM,rep2,FOV5,0,10,7543,3144,1.0,3.0
Drug8_1000nM,rep2,FOV5,0,11,7958,2677,0.0,1.0
Drug8_1000nM,rep2,FOV5,0,12,7921,5171,2.0,0.0
Drug8_1000nM,rep2,FOV5,1,1,8291,2757,2.0,0.0
Drug8_1000nM,rep2,FOV5,1,2,7014,4299,0.0,0.0
Drug8_1000nM,rep2,FOV5,1,3,3415,2745,0.0,0.0
Drug8_1000nM,rep2,FOV5,1,4,7450,2687,0.0,13.0
Drug8_1000nM,rep2,FOV5,1,5,7980,2914,0.0,0.0
Drug8_1000nM,rep2,FOV5,1,6,6968,3288,2.0,0.0
Drug8_1000nM,rep2,FOV5,1,7,7238,2697,0.0,11.0
Drug8_1000nM,rep2,FOV5,1,8,8426,4681,2.0,0.0
Drug8_1000nM,rep2,FOV5,1,9,7470,3377,2.0,0.0
Drug8_1000nM,rep2,FOV5,1,10,7461,2963,0.0,6.0
Drug8_1000nM,rep2,FOV5,1,11,8036,2710,0.0,0.0
Drug8_1000nM,rep2,FOV5,1,12,7889,4041,2.0,0.0
Drug8_1000nM,rep2,FOV5,2,1,8325,2706,2.0,0.0
Drug8_1000nM,rep2,FOV5,2,2,7308,4041,0.0,0.0
Drug8_1000nM,rep2,FOV5,2,3,4591,2710,0.0,0.0
Drug8_1000nM,rep2,FOV5,2,4,7426,2673,0.0,4.0
Drug8_1000nM,rep2,FOV5,2,5,7907,2904,0.0,0.0
Drug8_1000nM,rep2,FOV5,2,6,6992,3304,0.0,6.0
Drug8_1000nM,rep2,FOV5,2,7,7322,2755,0.0,14.0
Drug8_1000nM,rep2,FOV5,2,8,8422,4720,2.0,0.0
Drug8_1000nM,rep2,FOV5,2,9,7446,3142,0.0,6.0
Drug8_1000nM,rep2,FOV5,2,10,7447,2867,0.0,11.0
Drug8_1000nM,rep2,FOV5,2,11,8142,2658,0.0,3.0
Drug8_1000nM,rep2,FOV5,2,12,7918,4827,2.0,0.0
Drug8_1000nM,rep2,FOV5,3,1,8303,2688,1.0,0.0
Drug8_1000nM,rep2,FOV5,3,2,7425,3244,0.0,0.0
