Treatment,Replica,FOV,Time,CellCount,CellArea,NucleusArea,mRNA_nucleus,mRNA_cytosol
NoDrug,rep1,FOV1,9,12,7830,2681,0.0,0.0
NoDrug,rep1,FOV1,9,13,7550,2715,0.0,0.0
NoDrug,rep1,FOV1,10,1,7642,4189,2.0,0.0
NoDrug,rep1,FOV1,10,2,8343,2914,0.0,0.0
NoDrug,rep1,FOV1,10,3,8196,3133,2.0,0.0
NoDrug,rep1,FOV1,10,4,7862,3156,0.0,11.0
NoDrug,rep1,FOV1,10,5,7517,2769,0.0,3.0
NoDrug,rep1,FOV1,10,6,8292,3113,0.0,14.0
NoDrug,rep1,FOV1,10,7,7283,2674,0.0,0.0
NoDrug,rep1,FOV1,10,8,7715,4835,2.0,0.0
NoDrug,rep1,FOV1,10,9,7150,5530,2.0,0.0
NoDrug,rep1,FOV1,10,10,8356,2947,2.0,0.0
NoDrug,rep1,FOV1,10,11,7094,2815,0.0,13.0
NoDrug,rep1,FOV1,10,12,7808,2738,0.0,0.0
NoDrug,rep1,FOV1,10,13,7504,2782,0.0,0.0
NoDrug,rep1,FOV1,11,1,7655,3381,2.0,0.0
NoDrug,rep1,FOV1,11,2,8324,2887,0.0,1.0
NoDrug,rep1,FOV1,11,3,8247,3182,2.0,0.0
NoDrug,rep1,FOV1,11,4,7877,3235,0.0,13.0
NoDrug,rep1,FOV1,11,5,7675,2728,0.0,10.0
NoDrug,rep1,FOV1,11,6,8381,3132,1.0,0.0
NoDrug,rep1,FOV1,11,7,7413,2652,0.0,0.0
NoDrug,rep1,FOV1,11,8,7756,4288,2.0,0.0
NoDrug,rep1,FOV1,11,9,7202,5956,2.0,0.0
NoDrug,rep1,FOV1,11,10,8346,2964,0.0,4.0
NoDrug,rep1,FOV1,11,11,7144,2890,0.0,7.0
NoDrug,rep1,FOV1,11,12,7721,2780,0.0,0.0
NoDrug,rep1,FOV1,11,13,7352,2729,0.0,0.0
NoDrug,rep1,FOV1,12,1,7667,3241,2.0,0.0
NoDrug,rep1,FOV1,12,2,8234,2894,0.0,1.0
NoDrug,rep1,FOV1,12,3,8235,2961,1.0,2.0
NoDrug,rep1,FOV1,12,4,7768,3166,0.0,0.0
NoDrug,rep1,FOV1,12,5,7671,2900,0.0,13.0
NoDrug,rep1,FOV1,12,6,8379,3252,2.0,0.0
NoDrug,rep1,FOV1,12,7,7574,2689,0.0,0.0
NoDrug,rep1,FOV1,12,8,7694,5816,1.0,0.0
NoDrug,rep1,FOV1,12,9,7185,3730,2.0,0.0
NoDrug,rep1,FOV1,12,10,8334,2857,0.0,14.0
NoDrug,rep1,FOV1,12,11,7129,2953,1.0,2.0
NoDrug,rep1,FOV1,12,12,7770,2765,0.0,0.0
NoDrug,rep1,FOV1,12,13,7494,2705,0.0,0.0
NoDrug,rep1,FOV1,13,1,7654,4025,2.0,0.0
NoDrug,rep1,FOV1,13,2,8333,2875,0.0,1.0
NoDrug,rep1,FOV1,13,3,8190,2864,0.0,16.0
NoDrug,rep1,FOV1,13,4,7742,3158,0.0,0.0
NoDrug,rep1,FOV1,13,5,7753,2880,1.0,2.0
NoDrug,rep1,FOV1,13,6,8375,3637,2.0,0.0
NoDrug,rep1,FOV1,13,7,7648,2691,0.0,8.0
NoDrug,rep1,FOV1,13,8,7730,4546,1.0,0.0
NoDrug,rep1,FOV1,13,9,7179,4928,2.0,0.0
NoDrug,rep1,FOV1,13,10,8304,2830,0.0,6.0
NoDrug,rep1,FOV1,13,11,7172,2881,0.0,5.0
NoDrug,rep1,FOV1,13,12,7802,2680,0.0,0.0
NoDrug,rep1,FOV1,13,13,7580,2766,0.0,2.0
NoDrug,rep1,FOV1,14,1,7610,3253,2.0,0.0
NoDrug,rep1,FOV1,14,2,8182,2857,0.0,1.0
NoDrug,rep1,FOV1,14,3,8194,2848,0.0,11.0
NoDrug,rep1,FOV1,14,4,7710,3127,0.0,0.0
NoDrug,rep1,FOV1,14,5,7649,3031,0.0,5.0
NoDrug,rep1,FOV1,14,6,8394,3258,2.0,0.0
NoDrug,rep1,FOV1,14,7,7691,2732,0.0,19.0
NoDrug,rep1,FOV1,14,8,7746,4562,2.0,0.0
NoDrug,rep1,FOV1,14,9,7227,5734,2.0,0.0
NoDrug,rep1,FOV1,14,10,8138,2821,0.0,3.0
NoDrug,rep1,FOV1,14,11,7097,2875,0.0,6.0
NoDrug,rep1,FOV1,14,12,7772,2750,0.0,0.0
NoDrug,rep1,FOV1,14,13,7547,2799,0.0,2.0
NoDrug,rep1,FOV1,15,1,7646,4875,2.0,0.0
NoDrug,rep1,FOV1,15,2,8174,2918,0.0,0.0
NoDrug,rep1,FOV1,15,3,8204,2919,0.0,13.0
NoDrug,rep1,FOV1,15,4,7530,3139,0.0,0.0
NoDrug,rep1,FOV1,15,5,7671,3141,0.0,14.0
NoDrug,rep1,FOV1,15,6,8416,3191,1.0,1.0
NoDrug,rep1,FOV1,15,7,7753,2944,0.0,5.0
NoDrug,rep1,FOV1,15,8,7728,3926,1.0,0.0
NoDrug,rep1,FOV1,15,9,7237,6112,2.0,0.0
NoDrug,rep1,FOV1,15,10,8157,2833,0.0,1.0
NoDrug,rep1,FOV1,15,11,7110,2933,0.0,11.0
NoDrug,rep1,FOV1,15,12,7838,2741,0.0,0.0
NoDrug,rep1,FOV1,15,13,7625,2793,0.0,7.0
NoDrug,rep1,FOV1,16,1,7630,3582,2.0,0.0
NoDrug,rep1,FOV1,16,2,8164,2859,0.0,0.0
NoDrug,rep1,FOV1,16,3,8195,2886,0.0,15.0
NoDrug,rep1,FOV1,16,4,7722,3136,0.0,0.0
NoDrug,rep1,FOV1,16,5,7608,2806,0.0,7.0
NoDrug,rep1,FOV1,16,6,8364,3140,1.0,2.0
NoDrug,rep1,FOV1,16,7,7739,2996,0.0,6.0
NoDrug,rep1,FOV1,16,8,7751,3987,2.0,0.0
NoDrug,rep1,FOV1,16,9,7201,6538,2.0,0.0
NoDrug,rep1,FOV1,16,10,8156,2821,0.0,0.0
NoDrug,rep1,FOV1,16,11,6964,2885,0.0,0.0
NoDrug,rep1,FOV1,16,12,7984,2785,0.0,0.0
NoDrug,rep1,FOV1,16,13,7680,2786,0.0,14.0
NoDrug,rep1,FOV1,17,1,7624,3039,2.0,0.0
NoDrug,rep1,FOV1,17,2,8274,2874,0.0,0.0
NoDrug,rep1,FOV1,17,3,8214,2819,0.0,8.0
NoDrug,rep1,FOV1,17,4,7794,3149,0.0,0.0
NoDrug,rep1,FOV1,17,5,7566,2691,0.0,2.0
NoDrug,rep1,FOV1,17,6,8389,3212,2.0,0.0
NoDrug,rep1,FOV1,17,7,7734,2892,0.0,8.0
NoDrug,rep1,FOV1,17,8,7773,6477,2.0,0.0
NoDrug,rep1,FOV1,17,9,7229,6227,2.0,0.0
NoDrug,rep1,FOV1,17,10,8195,2818,0.0,0.0
NoDrug,rep1,FOV1,17,11,7070,2790,0.0,0.0
NoDrug,rep1,FOV1,17,12,7841,2768,0.0,0.0
NoDrug,rep1,FOV1,17,13,7684,2793,0.0,16.0
NoDrug,rep1,FOV1,18,1,7632,2886,2.0,0.0
NoDrug,rep1,FOV1,18,2,8150,2831,0.0,0.0
NoDrug,rep1,FOV1,18,3,8118,2855,0.0,5.0
NoDrug,rep1,FOV1,18,4,7787,3146,0.0,0.0
NoDrug,rep1,FOV1,18,5,7366,6429,0.0,0.0
NoDrug,rep1,FOV1,18,6,8440,2700,2.0,0.0
NoDrug,rep1,FOV1,18,7,7769,2883,1.0,0.0
NoDrug,rep1,FOV1,18,8,7756,6132,2.0,0.0
NoDrug,rep1,FOV1,18,9,7208,5899,2.0,0.0
NoDrug,rep1,FOV1,18,10,8228,2832,0.0,0.0
NoDrug,rep1,FOV1,18,11,6837,2777,0.0,1.0
NoDrug,rep1,FOV1,18,12,7985,2733,0.0,0.0
NoDrug,rep1,FOV1,18,13,7660,2770,0.0,12.0
NoDrug,rep1,FOV1,19,1,7614,2975,1.0,0.0
NoDrug,rep1,FOV1,19,2,8055,2903,0.0,0.0
NoDrug,rep1,FOV1,19,3,8129,2882,0.0,1.0
NoDrug,rep1,FOV1,19,4,7776,3159,0.0,1.0
NoDrug,rep1,FOV1,19,5,7448,7346,0.0,0.0
NoDrug,rep1,FOV1,19,6,8481,2726,2.0,0.0
NoDrug,rep1,FOV1,19,7,7810,4649,2.0,0.0
NoDrug,rep1,FOV1,19,8,7768,6249,2.0,0.0
NoDrug,rep1,FOV1,19,9,7206,6257,2.0,0.0
NoDrug,rep1,FOV1,19,10,8174,2865,0.0,0.0
NoDrug,rep1,FOV1,19,11,6877,2852,0.0,0.0
NoDrug,rep1,FOV1,19,12,8044,2761,0.0,0.0
NoDrug,rep1,FOV1,19,13,7695,2960,0.0,16.0
NoDrug,rep1,FOV1,20,1,7585,2900,0.0,8.0
NoDrug,rep1,FOV1,20,2,8078,2894,0.0,0.0
NoDrug,rep1,FOV1,20,3,6947,2842,0.0,0.0
NoDrug,rep1,FOV1,20,4,7869,7069,0.0,0.0
NoDrug,rep1,FOV1,20,5,7367,3216,0.0,0.0
NoDrug,rep1,FOV1,20,6,8494,2719,2.0,0.0
NoDrug,rep1,FOV1,20,7,7873,6473,2.0,0.0
NoDrug,rep1,FOV1,20,8,7773,5739,2.0,0.0
NoDrug,rep1,FOV1,20,9,7252,5721,2.0,0.0
NoDrug,rep1,FOV1,20,10,8142,2870,0.0,0.0
NoDrug,rep1,FOV1,20,11,6814,2877,0.0,0.0
NoDrug,rep1,FOV1,20,12,7952,2757,0.0,0.0
NoDrug,rep1,FOV1,20,13,7733,2867,0.0,16.0
NoDrug,rep1,FOV2,0,1,7608,2890,2.0,0.0
NoDrug,rep1,FOV2,0,2,7849,2799,0.0,0.0
NoDrug,rep1,FOV2,0,3,7196,2839,0.0,0.0
NoDrug,rep1,FOV2,0,4,7890,2742,0.0,2.0
NoDrug,rep1,FOV2,0,5,7582,3023,0.0,6.0
NoDrug,rep1,FOV2,0,6,7534,5249,2.0,0.0
NoDrug,rep1,FOV2,0,7,7872,2955,0.0,2.0
NoDrug,rep1,FOV2,0,8,7619,2738,0.0,3.0
NoDrug,rep1,FOV2,0,9,7876,2655,0.0,0.0
NoDrug,rep1,FOV2,0,10,7644,5213,2.0,0.0
NoDrug,rep1,FOV2,0,11,8010,7037,2.0,0.0
NoDrug,rep1,FOV2,0,12,7776,3079,2.0,0.0
NoDrug,rep1,FOV2,1,1,7686,3356,2.0,0.0
NoDrug,rep1,FOV2,1,2,7991,2757,0.0,0.0
NoDrug,rep1,FOV2,1,3,7274,2826,0.0,0.0
NoDrug,rep1,FOV2,1,4,7923,2740,0.0,0.0
NoDrug,rep1,FOV2,1,5,7615,3101,0.0,9.0
NoDrug,rep1,FOV2,1,6,7586,6032,2.0,0.0
NoDrug,rep1,FOV2,1,7,7846,2929,0.0,1.0
NoDrug,rep1,FOV2,1,8,7662,2753,0.0,3.0
NoDrug,rep1,FOV2,1,9,8038,2633,0.0,0.0
NoDrug,rep1,FOV2,1,10,7669,4716,2.0,0.0
NoDrug,rep1,FOV2,1,11,7974,5899,2.0,0.0
NoDrug,rep1,FOV2,1,12,7802,3108,2.0,0.0
NoDrug,rep1,FOV2,2,1,7674,2739,1.0,1.0
NoDrug,rep1,FOV2,2,2,7978,2770,0.0,0.0
NoDrug,rep1,FOV2,2,3,7222,2789,0.0,1.0
NoDrug,rep1,FOV2,2,4,7925,2731,0.0,0.0
NoDrug,rep1,FOV2,2,5,7672,2977,1.0,1.0
NoDrug,rep1,FOV2,2,6,7585,6453,2.0,0.0
NoDrug,rep1,FOV2,2,7,7925,2907,0.0,0.0
NoDrug,rep1,FOV2,2,8,7687,2677,0.0,7.0
NoDrug,rep1,FOV2,2,9,8055,2616,0.0,0.0
NoDrug,rep1,FOV2,2,10,7619,3947,2.0,0.0
NoDrug,rep1,FOV2,2,11,7983,3867,2.0,0.0
NoDrug,rep1,FOV2,2,12,7825,4193,2.0,0.0
NoDrug,rep1,FOV2,3,1,7670,2660,0.0,11.0
NoDrug,rep1,FOV2,3,2,8176,2750,0.0,0.0
NoDrug,rep1,FOV2,3,3,7385,2793,0.0,6.0
NoDrug,rep1,FOV2,3,4,7919,2716,0.0,0.0
NoDrug,rep1,FOV2,3,5,7626,3114,1.0,1.0
NoDrug,rep1,FOV2,3,6,7621,6563,2.0,0.0
NoDrug,rep1,FOV2,3,7,7860,2904,0.0,1.0
NoDrug,rep1,FOV2,3,8,7746,2878,0.0,16.0
NoDrug,rep1,FOV2,3,9,8022,2609,0.0,0.0
NoDrug,rep1,FOV2,3,10,7582,3047,1.0,3.0
NoDrug,rep1,FOV2,3,11,7956,3278,1.0,1.0
NoDrug,rep1,FOV2,3,12,7824,3385,2.0,0.0
NoDrug,rep1,FOV2,4,1,7596,2640,0.0,19.0
NoDrug,rep1,FOV2,4,2,8026,2723,0.0,0.0
NoDrug,rep1,FOV2,4,3,7358,2811,0.0,13.0
NoDrug,rep1,FOV2,4,4,7971,2703,0.0,1.0
NoDrug,rep1,FOV2,4,5,7608,3222,2.0,0.0
NoDrug,rep1,FOV2,4,6,7538,6356,2.0,0.0
NoDrug,rep1,FOV2,4,7,8003,2938,0.0,18.0
NoDrug,rep1,FOV2,4,8,7736,3294,2.0,2.0
NoDrug,rep1,FOV2,4,9,7945,2562,0.0,0.0
NoDrug,rep1,FOV2,4,10,7536,2822,0.0,11.0
NoDrug,rep1,FOV2,4,11,7873,2750,0.0,7.0
NoDrug,rep1,FOV2,4,12,7787,3133,1.0,1.0
NoDrug,rep1,FOV2,5,1,7537,2657,0.0,11.0
NoDrug,rep1,FOV2,5,2,8086,2764,0.0,0.0
NoDrug,rep1,FOV2,5,3,7333,2794,0.0,6.0
NoDrug,rep1,FOV2,5,4,7977,2734,0.0,2.0
NoDrug,rep1,FOV2,5,5,7635,3612,2.0,0.0
NoDrug,rep1,FOV2,5,6,7578,5003,2.0,0.0
NoDrug,rep1,FOV2,5,7,8026,3666,0.0,8.0
NoDrug,rep1,FOV2,5,8,7761,3011,1.0,0.0
NoDrug,rep1,FOV2,5,9,7962,2611,0.0,0.0
NoDrug,rep1,FOV2,5,10,7454,2826,0.0,9.0
NoDrug,rep1,FOV2,5,11,7916,2649,0.0,6.0
NoDrug,rep1,FOV2,5,12,7779,2921,1.0,2.0
NoDrug,rep1,FOV2,6,1,7574,2609,0.0,3.0
NoDrug,rep1,FOV2,6,2,8114,2712,0.0,0.0
NoDrug,rep1,FOV2,6,3,7352,2789,0.0,5.0
NoDrug,rep1,FOV2,6,4,8003,2738,0.0,1.0
NoDrug,rep1,FOV2,6,5,7640,4073,2.0,0.0
NoDrug,rep1,FOV2,6,6,7545,3314,2.0,0.0
NoDrug,rep1,FOV2,6,7,8015,3412,2.0,0.0
NoDrug,rep1,FOV2,6,8,7772,3303,2.0,0.0
NoDrug,rep1,FOV2,6,9,8040,2615,0.0,0.0
NoDrug,rep1,FOV2,6,10,7373,2775,0.0,5.0
NoDrug,rep1,FOV2,6,11,7898,2696,0.0,7.0
NoDrug,rep1,FOV2,6,12,7755,2765,0.0,11.0
NoDrug,rep1,FOV2,7,1,7437,2601,0.0,3.0
NoDrug,rep1,FOV2,7,2,8335,2747,0.0,6.0
NoDrug,rep1,FOV2,7,3,7329,2770,0.0,10.0
NoDrug,rep1,FOV2,7,4,7955,2715,0.0,3.0
NoDrug,rep1,FOV2,7,5,7630,3453,2.0,0.0
NoDrug,rep1,FOV2,7,6,7466,2929,1.0,1.0
NoDrug,rep1,FOV2,7,7,8011,3313,2.0,0.0
NoDrug,rep1,FOV2,7,8,7710,3588,1.0,6.0
NoDrug,rep1,FOV2,7,9,7946,2568,0.0,0.0
NoDrug,rep1,FOV2,7,10,7333,2762,0.0,0.0
NoDrug,rep1,FOV2,7,11,7948,2874,2.0,0.0
NoDrug,rep1,FOV2,7,12,7787,2744,0.0,9.0
NoDrug,rep1,FOV2,8,1,7527,2621,0.0,1.0
NoDrug,rep1,FOV2,8,2,8342,2834,1.0,5.0
NoDrug,rep1,FOV2,8,3,7374,2814,0.0,14.0
NoDrug,rep1,FOV2,8,4,7959,2710,0.0,2.0
NoDrug,rep1,FOV2,8,5,7576,2984,1.0,2.0
NoDrug,rep1,FOV2,8,6,7530,2957,1.0,2.0
NoDrug,rep1,FOV2,8,7,8040,4483,2.0,0.0
NoDrug,rep1,FOV2,8,8,7761,2927,0.0,17.0
NoDrug,rep1,FOV2,8,9,8140,2562,0.0,0.0
NoDrug,rep1,FOV2,8,10,7268,2770,0.0,0.0
NoDrug,rep1,FOV2,8,11,7990,6503,2.0,0.0
NoDrug,rep1,FOV2,8,12,7725,2696,0.0,15.0
NoDrug,rep1,FOV2,9,1,7321,2575,0.0,0.0
NoDrug,rep1,FOV2,9,2,8376,3742,2.0,0.0
NoDrug,rep1,FOV2,9,3,7326,2832,0.0,6.0
NoDrug,rep1,FOV2,9,4,7818,2715,0.0,1.0
NoDrug,rep1,FOV2,9,5,7589,2868,0.0,5.0
NoDrug,rep1,FOV2,9,6,7445,2873,0.0,14.0
NoDrug,rep1,FOV2,9,7,8001,5873,2.0,0.0
NoDrug,rep1,FOV2,9,8,7673,2803,0.0,8.0
NoDrug,rep1,FOV2,9,9,8203,2577,0.0,2.0
NoDrug,rep1,FOV2,9,10,7107,2764,0.0,0.0
NoDrug,rep1,FOV2,9,11,8014,7287,2.0,0.0
NoDrug,rep1,FOV2,9,12,7725,2693,0.0,12.0
NoDrug,rep1,FOV2,10,1,7309,2578,0.0,0.0
NoDrug,rep1,FOV2,10,2,8411,6409,2.0,0.0
NoDrug,rep1,FOV2,10,3,7277,2833,0.0,4.0
NoDrug,rep1,FOV2,10,4,7846,2695,0.0,2.0
NoDrug,rep1,FOV2,10,5,7536,2825,0.0,17.0
NoDrug,rep1,FOV2,10,6,7441,2899,0.0,12.0
NoDrug,rep1,FOV2,10,7,8055,4128,2.0,0.0
NoDrug,rep1,FOV2,10,8,7579,2725,0.0,0.0
NoDrug,rep1,FOV2,10,9,8321,2697,0.0,10.0
NoDrug,rep1,FOV2,10,10,6944,2747,0.0,0.0
NoDrug,rep1,FOV2,10,11,8031,7296,2.0,0.0
NoDrug,rep1,FOV2,10,12,7701,2653,0.0,7.0
NoDrug,rep1,FOV2,11,1,7310,6811,0.0,1.0
NoDrug,rep1,FOV2,11,2,8479,2596,2.0,0.0
NoDrug,rep1,FOV2,11,3,7199,2811,0.0,0.0
NoDrug,rep1,FOV2,11,4,7896,2720,0.0,0.0
NoDrug,rep1,FOV2,11,5,7474,2909,0.0,13.0
NoDrug,rep1,FOV2,11,6,7402,2853,0.0,7.0
NoDrug,rep1,FOV2,11,7,7994,3302,2.0,0.0
NoDrug,rep1,FOV2,11,8,7594,2684,0.0,1.0
NoDrug,rep1,FOV2,11,9,8386,3697,2.0,0.0
NoDrug,rep1,FOV2,11,10,6837,2783,0.0,0.0
NoDrug,rep1,FOV2,11,11,8002,7217,2.0,0.0
NoDrug,rep1,FOV2,11,12,7782,2699,0.0,18.0
NoDrug,rep1,FOV2,12,1,7425,7039,0.0,0.0
NoDrug,rep1,FOV2,12,2,8490,2602,2.0,0.0
NoDrug,rep1,FOV2,12,3,7211,2792,0.0,0.0
NoDrug,rep1,FOV2,12,4,7884,2740,0.0,1.0
